t,vEgo,aEgo,roll,targetLateralAcceleration,steerCommand
0.0,22.0,0.0,0.0,0.0,0.0
0.1,22.0,0.0,0.0,0.0,0.0
0.2,22.0,0.0,0.0,0.0,0.0
0.30000000000000004,22.0,0.0,0.0,0.0,0.0
0.4,22.0,0.0,0.0,0.0,0.0
0.5,22.0,0.0,0.0,0.0,0.0
0.6000000000000001,22.0,0.0,0.0,0.0,0.0
0.7000000000000001,22.0,0.0,0.0,0.0,0.0
0.8,22.0,0.0,0.0,0.0,0.0
0.9,22.0,0.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,0.0,0.0
1.1,22.0,0.0,0.0,0.0,0.0
1.2000000000000002,22.0,0.0,0.0,0.0,0.0
1.3,22.0,0.0,0.0,0.0,0.0
1.4000000000000001,22.0,0.0,0.0,0.0,0.0
1.5,22.0,0.0,0.0,0.0,0.0
1.6,22.0,0.0,0.0,0.0,0.0
1.7000000000000002,22.0,0.0,0.0,0.0,0.0
1.8,22.0,0.0,0.0,0.0,0.0
1.9000000000000001,22.0,0.0,0.0,0.0,0.0
2.0,22.0,0.0,0.0,0.0,0.0
2.1,22.0,0.0,0.0,0.0,0.0
2.2,22.0,0.0,0.0,0.0,0.0
2.3000000000000003,22.0,0.0,0.0,0.0,0.0
2.4000000000000004,22.0,0.0,0.0,0.0,0.0
2.5,22.0,0.0,0.0,0.0,0.0
2.6,22.0,0.0,0.0,0.0,0.0
2.7,22.0,0.0,0.0,0.0,0.0
2.8000000000000003,22.0,0.0,0.0,0.0,0.0
2.9000000000000004,22.0,0.0,0.0,0.0,0.0
3.0,22.0,0.0,0.0,0.0,0.0
3.1,22.0,0.0,0.0,0.0,0.0
3.2,22.0,0.0,0.0,0.0,0.0
3.3000000000000003,22.0,0.0,0.0,0.0,0.0
3.4000000000000004,22.0,0.0,0.0,0.0,0.0
3.5,22.0,0.0,0.0,0.0,0.0
3.6,22.0,0.0,0.0,0.0,0.0
3.7,22.0,0.0,0.0,0.0,0.0
3.8000000000000003,22.0,0.0,0.0,0.0,0.0
3.9000000000000004,22.0,0.0,0.0,0.0,0.0
4.0,22.0,0.0,0.0,0.0,0.0
4.1000000000000005,22.0,0.0,0.0,0.0,0.0
4.2,22.0,0.0,0.0,0.0,0.0
4.3,22.0,0.0,0.0,0.0,0.0
4.4,22.0,0.0,0.0,0.0,0.0
4.5,22.0,0.0,0.0,0.0,0.0
4.6000000000000005,22.0,0.0,0.0,0.0,0.0
4.7,22.0,0.0,0.0,0.0,0.0
4.800000000000001,22.0,0.0,0.0,0.0,0.0
4.9,22.0,0.0,0.0,0.0,0.0
5.0,22.0,0.0,0.0,0.0,0.0
5.1000000000000005,22.0,0.0,0.0,0.0,0.0
5.2,22.0,0.0,0.0,0.0,0.0
5.300000000000001,22.0,0.0,0.0,0.0,0.0
5.4,22.0,0.0,0.0,0.0,0.0
5.5,22.0,0.0,0.0,0.0,0.0
5.6000000000000005,22.0,0.0,0.0,0.0,0.0
5.7,22.0,0.0,0.0,0.0,0.0
5.800000000000001,22.0,0.0,0.0,0.0,0.0
5.9,22.0,0.0,0.0,0.0,0.0
6.0,22.0,0.0,0.0,0.0,0.0
6.1000000000000005,22.0,0.0,0.0,0.0,0.0
6.2,22.0,0.0,0.0,0.0,0.0
6.300000000000001,22.0,0.0,0.0,0.0,0.0
6.4,22.0,0.0,0.0,0.0,0.0
6.5,22.0,0.0,0.0,0.0,0.0
6.6000000000000005,22.0,0.0,0.0,0.0,0.0
6.7,22.0,0.0,0.0,0.0,0.0
6.800000000000001,22.0,0.0,0.0,0.0,0.0
6.9,22.0,0.0,0.0,0.0,0.0
7.0,22.0,0.0,0.0,0.0,0.0
7.1000000000000005,22.0,0.0,0.0,0.0,0.0
7.2,22.0,0.0,0.0,0.0,0.0
7.300000000000001,22.0,0.0,0.0,0.0,0.0
7.4,22.0,0.0,0.0,0.0,0.0
7.5,22.0,0.0,0.0,0.0,0.0
7.6000000000000005,22.0,0.0,0.0,0.0,0.0
7.7,22.0,0.0,0.0,0.0,0.0
7.800000000000001,22.0,0.0,0.0,0.0,0.0
7.9,22.0,0.0,0.0,0.0,0.0
8.0,22.0,0.0,0.0,0.0,0.0
8.1,22.0,0.0,0.0,0.0,0.0
8.200000000000001,22.0,0.0,0.0,0.0,0.0
8.3,22.0,0.0,0.0,0.0,0.0
8.4,22.0,0.0,0.0,0.0,0.0
8.5,22.0,0.0,0.0,0.0,0.0
8.6,22.0,0.0,0.0,0.0,0.0
8.700000000000001,22.0,0.0,0.0,0.0,0.0
8.8,22.0,0.0,0.0,0.0,0.0
8.9,22.0,0.0,0.0,0.0,0.0
9.0,22.0,0.0,0.0,0.0,0.0
9.1,22.0,0.0,0.0,0.0,0.0
9.200000000000001,22.0,0.0,0.0,0.0,0.0
9.3,22.0,0.0,0.0,0.0,0.0
9.4,22.0,0.0,0.0,0.0,0.0
9.5,22.0,0.0,0.0,0.0,0.0
9.600000000000001,22.0,0.0,0.0,0.0,0.0
9.700000000000001,22.0,0.0,0.0,0.0,0.0
9.8,22.0,0.0,0.0,0.0,0.0
9.9,22.0,0.0,0.0,0.0,0.0
10.0,22.0,0.0,0.0,0.0,
10.100000000000001,22.0,0.0,0.0,0.0,
10.200000000000001,22.0,0.0,0.0,0.0,
10.3,22.0,0.0,0.0,0.0,
10.4,22.0,0.0,0.0,0.0,
10.5,22.0,0.0,0.0,0.0,
10.600000000000001,22.0,0.0,0.0,0.0,
10.700000000000001,22.0,0.0,0.0,0.0,
10.8,22.0,0.0,0.0,0.0,
10.9,22.0,0.0,0.0,0.0,
11.0,22.0,0.0,0.0,0.0,
11.100000000000001,22.0,0.0,0.0,0.0,
11.200000000000001,22.0,0.0,0.0,0.0,
11.3,22.0,0.0,0.0,0.0,
11.4,22.0,0.0,0.0,0.0,
11.5,22.0,0.0,0.0,0.0,
11.600000000000001,22.0,0.0,0.0,0.0,
11.700000000000001,22.0,0.0,0.0,0.0,
11.8,22.0,0.0,0.0,0.0,
11.9,22.0,0.0,0.0,0.0,
12.0,22.0,0.0,0.0,0.0,
12.100000000000001,22.0,0.0,0.0,0.0,
12.200000000000001,22.0,0.0,0.0,0.0,
12.3,22.0,0.0,0.0,0.0,
12.4,22.0,0.0,0.0,0.0,
12.5,22.0,0.0,0.0,0.0,
12.600000000000001,22.0,0.0,0.0,0.0,
12.700000000000001,22.0,0.0,0.0,0.0,
12.8,22.0,0.0,0.0,0.0,
12.9,22.0,0.0,0.0,0.0,
13.0,22.0,0.0,0.0,0.0,
13.100000000000001,22.0,0.0,0.0,0.0,
13.200000000000001,22.0,0.0,0.0,0.0,
13.3,22.0,0.0,0.0,0.0,
13.4,22.0,0.0,0.0,0.0,
13.5,22.0,0.0,0.0,0.0,
13.600000000000001,22.0,0.0,0.0,0.0,
13.700000000000001,22.0,0.0,0.0,0.0,
13.8,22.0,0.0,0.0,0.0,
13.9,22.0,0.0,0.0,0.0,
14.0,22.0,0.0,0.0,0.0,
14.100000000000001,22.0,0.0,0.0,0.0,
14.200000000000001,22.0,0.0,0.0,0.0,
14.3,22.0,0.0,0.0,0.0,
14.4,22.0,0.0,0.0,0.0,
14.5,22.0,0.0,0.0,0.0,
14.600000000000001,22.0,0.0,0.0,0.0,
14.700000000000001,22.0,0.0,0.0,0.0,
14.8,22.0,0.0,0.0,0.0,
14.9,22.0,0.0,0.0,0.0,
15.0,22.0,0.0,0.0,0.0,
15.100000000000001,22.0,0.0,0.0,0.0,
15.200000000000001,22.0,0.0,0.0,0.0,
15.3,22.0,0.0,0.0,0.0,
15.4,22.0,0.0,0.0,0.0,
15.5,22.0,0.0,0.0,0.0,
15.600000000000001,22.0,0.0,0.0,0.0,
15.700000000000001,22.0,0.0,0.0,0.0,
15.8,22.0,0.0,0.0,0.0,
15.9,22.0,0.0,0.0,0.0,
16.0,22.0,0.0,0.0,0.0,
16.1,22.0,0.0,0.0,0.0,
16.2,22.0,0.0,0.0,0.0,
16.3,22.0,0.0,0.0,0.0,
16.400000000000002,22.0,0.0,0.0,0.0,
16.5,22.0,0.0,0.0,0.0,
16.6,22.0,0.0,0.0,0.0,
16.7,22.0,0.0,0.0,0.0,
16.8,22.0,0.0,0.0,0.0,
16.900000000000002,22.0,0.0,0.0,0.0,
17.0,22.0,0.0,0.0,0.0,
17.1,22.0,0.0,0.0,0.0,
17.2,22.0,0.0,0.0,0.0,
17.3,22.0,0.0,0.0,0.0,
17.400000000000002,22.0,0.0,0.0,0.0,
17.5,22.0,0.0,0.0,0.0,
17.6,22.0,0.0,0.0,0.0,
17.7,22.0,0.0,0.0,0.0,
17.8,22.0,0.0,0.0,0.0,
17.900000000000002,22.0,0.0,0.0,0.0,
18.0,22.0,0.0,0.0,0.0,
18.1,22.0,0.0,0.0,0.0,
18.2,22.0,0.0,0.0,0.0,
18.3,22.0,0.0,0.0,0.0,
18.400000000000002,22.0,0.0,0.0,0.0,
18.5,22.0,0.0,0.0,0.0,
18.6,22.0,0.0,0.0,0.0,
18.7,22.0,0.0,0.0,0.0,
18.8,22.0,0.0,0.0,0.0,
18.900000000000002,22.0,0.0,0.0,0.0,
19.0,22.0,0.0,0.0,0.0,
19.1,22.0,0.0,0.0,0.0,
19.200000000000003,22.0,0.0,0.0,0.0,
19.3,22.0,0.0,0.0,0.0,
19.400000000000002,22.0,0.0,0.0,0.0,
19.5,22.0,0.0,0.0,0.0,
19.6,22.0,0.0,0.0,0.0,
19.700000000000003,22.0,0.0,0.0,0.0,
19.8,22.0,0.0,0.0,0.0,
19.900000000000002,22.0,0.0,0.0,0.0,
20.0,22.0,0.0,0.0,0.0,
20.1,22.0,0.0,0.0,0.0,
20.200000000000003,22.0,0.0,0.0,0.0,
20.3,22.0,0.0,0.0,0.0,
20.400000000000002,22.0,0.0,0.0,0.0,
20.5,22.0,0.0,0.0,0.0,
20.6,22.0,0.0,0.0,0.0,
20.700000000000003,22.0,0.0,0.0,0.0,
20.8,22.0,0.0,0.0,0.0,
20.900000000000002,22.0,0.0,0.0,0.0,
21.0,22.0,0.0,0.0,0.0,
21.1,22.0,0.0,0.0,0.0,
21.200000000000003,22.0,0.0,0.0,0.0,
21.3,22.0,0.0,0.0,0.0,
21.400000000000002,22.0,0.0,0.0,0.0,
21.5,22.0,0.0,0.0,0.0,
21.6,22.0,0.0,0.0,0.0,
21.700000000000003,22.0,0.0,0.0,0.0,
21.8,22.0,0.0,0.0,0.0,
21.900000000000002,22.0,0.0,0.0,0.0,
22.0,22.0,0.0,0.0,0.0,
22.1,22.0,0.0,0.0,0.0,
22.200000000000003,22.0,0.0,0.0,0.0,
22.3,22.0,0.0,0.0,0.0,
22.400000000000002,22.0,0.0,0.0,0.0,
22.5,22.0,0.0,0.0,0.0,
22.6,22.0,0.0,0.0,0.0,
22.700000000000003,22.0,0.0,0.0,0.0,
22.8,22.0,0.0,0.0,0.0,
22.900000000000002,22.0,0.0,0.0,0.0,
23.0,22.0,0.0,0.0,0.0,
23.1,22.0,0.0,0.0,0.0,
23.200000000000003,22.0,0.0,0.0,0.0,
23.3,22.0,0.0,0.0,0.0,
23.400000000000002,22.0,0.0,0.0,0.0,
23.5,22.0,0.0,0.0,0.0,
23.6,22.0,0.0,0.0,0.0,
23.700000000000003,22.0,0.0,0.0,0.0,
23.8,22.0,0.0,0.0,0.0,
23.900000000000002,22.0,0.0,0.0,0.0,
24.0,22.0,0.0,0.0,0.0,
24.1,22.0,0.0,0.0,0.0,
24.200000000000003,22.0,0.0,0.0,0.0,
24.3,22.0,0.0,0.0,0.0,
24.400000000000002,22.0,0.0,0.0,0.0,
24.5,22.0,0.0,0.0,0.0,
24.6,22.0,0.0,0.0,0.0,
24.700000000000003,22.0,0.0,0.0,0.0,
24.8,22.0,0.0,0.0,0.0,
24.900000000000002,22.0,0.0,0.0,0.0,
25.0,22.0,0.0,0.0,0.0,
25.1,22.0,0.0,0.0,0.0,
25.200000000000003,22.0,0.0,0.0,0.0,
25.3,22.0,0.0,0.0,0.0,
25.400000000000002,22.0,0.0,0.0,0.0,
25.5,22.0,0.0,0.0,0.0,
25.6,22.0,0.0,0.0,0.0,
25.700000000000003,22.0,0.0,0.0,0.0,
25.8,22.0,0.0,0.0,0.0,
25.900000000000002,22.0,0.0,0.0,0.0,
26.0,22.0,0.0,0.0,0.0,
26.1,22.0,0.0,0.0,0.0,
26.200000000000003,22.0,0.0,0.0,0.0,
26.3,22.0,0.0,0.0,0.0,
26.400000000000002,22.0,0.0,0.0,0.0,
26.5,22.0,0.0,0.0,0.0,
26.6,22.0,0.0,0.0,0.0,
26.700000000000003,22.0,0.0,0.0,0.0,
26.8,22.0,0.0,0.0,0.0,
26.900000000000002,22.0,0.0,0.0,0.0,
27.0,22.0,0.0,0.0,0.0,
27.1,22.0,0.0,0.0,0.0,
27.200000000000003,22.0,0.0,0.0,0.0,
27.3,22.0,0.0,0.0,0.0,
27.400000000000002,22.0,0.0,0.0,0.0,
27.5,22.0,0.0,0.0,0.0,
27.6,22.0,0.0,0.0,0.0,
27.700000000000003,22.0,0.0,0.0,0.0,
27.8,22.0,0.0,0.0,0.0,
27.900000000000002,22.0,0.0,0.0,0.0,
28.0,22.0,0.0,0.0,0.0,
28.1,22.0,0.0,0.0,0.0,
28.200000000000003,22.0,0.0,0.0,0.0,
28.3,22.0,0.0,0.0,0.0,
28.400000000000002,22.0,0.0,0.0,0.0,
28.5,22.0,0.0,0.0,0.0,
28.6,22.0,0.0,0.0,0.0,
28.700000000000003,22.0,0.0,0.0,0.0,
28.8,22.0,0.0,0.0,0.0,
28.900000000000002,22.0,0.0,0.0,0.0,
29.0,22.0,0.0,0.0,0.0,
29.1,22.0,0.0,0.0,0.0,
29.200000000000003,22.0,0.0,0.0,0.0,
29.3,22.0,0.0,0.0,0.0,
29.400000000000002,22.0,0.0,0.0,0.0,
29.5,22.0,0.0,0.0,0.0,
29.6,22.0,0.0,0.0,0.0,
29.700000000000003,22.0,0.0,0.0,0.0,
29.8,22.0,0.0,0.0,0.0,
29.900000000000002,22.0,0.0,0.0,0.0,
30.0,22.0,0.0,0.0,0.0,
30.1,22.0,0.0,0.0,0.0,
30.200000000000003,22.0,0.0,0.0,0.0,
30.3,22.0,0.0,0.0,0.0,
30.400000000000002,22.0,0.0,0.0,0.0,
30.5,22.0,0.0,0.0,0.0,
30.6,22.0,0.0,0.0,0.0,
30.700000000000003,22.0,0.0,0.0,0.0,
30.8,22.0,0.0,0.0,0.0,
30.900000000000002,22.0,0.0,0.0,0.0,
31.0,22.0,0.0,0.0,0.0,
31.1,22.0,0.0,0.0,0.0,
31.200000000000003,22.0,0.0,0.0,0.0,
31.3,22.0,0.0,0.0,0.0,
31.400000000000002,22.0,0.0,0.0,0.0,
31.5,22.0,0.0,0.0,0.0,
