t,vEgo,aEgo,roll,targetLateralAcceleration,steerCommand
0.0,26.0,0.0,0.0,0.0,0.0
0.1,26.0,0.0,0.0,0.0,0.0
0.2,26.0,0.0,0.0,0.0,0.0
0.30000000000000004,26.0,0.0,0.0,0.0,0.0
0.4,26.0,0.0,0.0,0.0,0.0
0.5,26.0,0.0,0.0,0.0,0.0
0.6000000000000001,26.0,0.0,0.0,0.0,0.0
0.7000000000000001,26.0,0.0,0.0,0.0,0.0
0.8,26.0,0.0,0.0,0.0,0.0
0.9,26.0,0.0,0.0,0.0,0.0
1.0,26.0,0.0,0.0,0.0,0.0
1.1,26.0,0.0,0.0,0.0,0.0
1.2000000000000002,26.0,0.0,0.0,0.0,0.0
1.3,26.0,0.0,0.0,0.0,0.0
1.4000000000000001,26.0,0.0,0.0,0.0,0.0
1.5,26.0,0.0,0.0,0.0,0.0
1.6,26.0,0.0,0.0,0.0,0.0
1.7000000000000002,26.0,0.0,0.0,0.0,0.0
1.8,26.0,0.0,0.0,0.0,0.0
1.9000000000000001,26.0,0.0,0.0,0.0,0.0
2.0,26.0,0.0,0.0,0.0,0.0
2.1,26.0,0.0,0.0,0.0,0.0
2.2,26.0,0.0,0.0,0.0,0.0
2.3000000000000003,26.0,0.0,0.0,0.0,0.0
2.4000000000000004,26.0,0.0,0.0,0.0,0.0
2.5,26.0,0.0,0.0,0.0,0.0
2.6,26.0,0.0,0.0,0.0,0.0
2.7,26.0,0.0,0.0,0.0,0.0
2.8000000000000003,26.0,0.0,0.0,0.0,0.0
2.9000000000000004,26.0,0.0,0.0,0.0,0.0
3.0,26.0,0.0,0.0,0.0,0.0
3.1,26.0,0.0,0.0,0.0,0.0
3.2,26.0,0.0,0.0,0.0,0.0
3.3000000000000003,26.0,0.0,0.0,0.0,0.0
3.4000000000000004,26.0,0.0,0.0,0.0,0.0
3.5,26.0,0.0,0.0,0.0,0.0
3.6,26.0,0.0,0.0,0.0,0.0
3.7,26.0,0.0,0.0,0.0,0.0
3.8000000000000003,26.0,0.0,0.0,0.0,0.0
3.9000000000000004,26.0,0.0,0.0,0.0,0.0
4.0,26.0,0.0,0.0,0.0,0.0
4.1000000000000005,26.0,0.0,0.0,0.0,0.0
4.2,26.0,0.0,0.0,0.0,0.0
4.3,26.0,0.0,0.0,0.0,0.0
4.4,26.0,0.0,0.0,0.0,0.0
4.5,26.0,0.0,0.0,0.0,0.0
4.6000000000000005,26.0,0.0,0.0,0.0,0.0
4.7,26.0,0.0,0.0,0.0,0.0
4.800000000000001,26.0,0.0,0.0,0.0,0.0
4.9,26.0,0.0,0.0,0.0,0.0
5.0,26.0,0.0,0.0,0.0,0.0
5.1000000000000005,26.0,0.0,0.0,0.0,0.0
5.2,26.0,0.0,0.0,0.0,0.0
5.300000000000001,26.0,0.0,0.0,0.0,0.0
5.4,26.0,0.0,0.0,0.0,0.0
5.5,26.0,0.0,0.0,0.0,0.0
5.6000000000000005,26.0,0.0,0.0,0.0,0.0
5.7,26.0,0.0,0.0,0.0,0.0
5.800000000000001,26.0,0.0,0.0,0.0,0.0
5.9,26.0,0.0,0.0,0.0,0.0
6.0,26.0,0.0,0.0,0.0,0.0
6.1000000000000005,26.0,0.0,0.0,0.0,0.0
6.2,26.0,0.0,0.0,0.0,0.0
6.300000000000001,26.0,0.0,0.0,0.0,0.0
6.4,26.0,0.0,0.0,0.0,0.0
6.5,26.0,0.0,0.0,0.0,0.0
6.6000000000000005,26.0,0.0,0.0,0.0,0.0
6.7,26.0,0.0,0.0,0.0,0.0
6.800000000000001,26.0,0.0,0.0,0.0,0.0
6.9,26.0,0.0,0.0,0.0,0.0
7.0,26.0,0.0,0.0,0.0,0.0
7.1000000000000005,26.0,0.0,0.0,0.0,0.0
7.2,26.0,0.0,0.0,0.0,0.0
7.300000000000001,26.0,0.0,0.0,0.0,0.0
7.4,26.0,0.0,0.0,0.0,0.0
7.5,26.0,0.0,0.0,0.0,0.0
7.6000000000000005,26.0,0.0,0.0,0.0,0.0
7.7,26.0,0.0,0.0,0.0,0.0
7.800000000000001,26.0,0.0,0.0,0.0,0.0
7.9,26.0,0.0,0.0,0.0,0.0
8.0,26.0,0.0,0.0,0.0,0.0
8.1,26.0,0.0,0.0,0.0,0.0
8.200000000000001,26.0,0.0,0.0,0.0,0.0
8.3,26.0,0.0,0.0,0.0,0.0
8.4,26.0,0.0,0.0,0.0,0.0
8.5,26.0,0.0,0.0,0.0,0.0
8.6,26.0,0.0,0.0,0.0,0.0
8.700000000000001,26.0,0.0,0.0,0.0,0.0
8.8,26.0,0.0,0.0,0.0,0.0
8.9,26.0,0.0,0.0,0.0,0.0
9.0,26.0,0.0,0.0,0.0,0.0
9.1,26.0,0.0,0.0,0.0,0.0
9.200000000000001,26.0,0.0,0.0,0.0,0.0
9.3,26.0,0.0,0.0,0.0,0.0
9.4,26.0,0.0,0.0,0.0,0.0
