t,vEgo,aEgo,roll,targetLateralAcceleration,steerCommand
0.0,30.0,0.0,0.0,0.0,0.0
0.1,30.0,0.0,0.0,0.0,0.0
0.2,30.0,0.0,0.0,0.0,0.0
0.30000000000000004,30.0,0.0,0.0,0.0,0.0
0.4,30.0,0.0,0.0,0.0,0.0
0.5,30.0,0.0,0.0,0.0,0.0
0.6000000000000001,30.0,0.0,0.0,0.0,0.0
0.7000000000000001,30.0,0.0,0.0,0.0,0.0
0.8,30.0,0.0,0.0,0.0,0.0
0.9,30.0,0.0,0.0,0.0,0.0
1.0,30.0,0.0,0.0,0.0,0.0
1.1,30.0,0.0,0.0,0.0,0.0
1.2000000000000002,30.0,0.0,0.0,0.0,0.0
1.3,30.0,0.0,0.0,0.0,0.0
1.4000000000000001,30.0,0.0,0.0,0.0,0.0
1.5,30.0,0.0,0.0,0.0,0.0
1.6,30.0,0.0,0.0,0.0,0.0
1.7000000000000002,30.0,0.0,0.0,0.0,0.0
1.8,30.0,0.0,0.0,0.0,0.0
1.9000000000000001,30.0,0.0,0.0,0.0,0.0
2.0,30.0,0.0,0.0,0.0,0.0
2.1,30.0,0.0,0.0,0.0,0.0
2.2,30.0,0.0,0.0,0.0,0.0
2.3000000000000003,30.0,0.0,0.0,0.0,0.0
2.4000000000000004,30.0,0.0,0.0,0.0,0.0
2.5,30.0,0.0,0.0,0.0,0.0
2.6,30.0,0.0,0.0,0.0,0.0
2.7,30.0,0.0,0.0,0.0,0.0
2.8000000000000003,30.0,0.0,0.0,0.0,0.0
2.9000000000000004,30.0,0.0,0.0,0.0,0.0
3.0,30.0,0.0,0.0,0.0,0.0
3.1,30.0,0.0,0.0,0.0,0.0
3.2,30.0,0.0,0.0,0.0,0.0
3.3000000000000003,30.0,0.0,0.0,0.0,0.0
3.4000000000000004,30.0,0.0,0.0,0.0,0.0
3.5,30.0,0.0,0.0,0.0,0.0
3.6,30.0,0.0,0.0,0.0,0.0
3.7,30.0,0.0,0.0,0.0,0.0
3.8000000000000003,30.0,0.0,0.0,0.0,0.0
3.9000000000000004,30.0,0.0,0.0,0.0,0.0
4.0,30.0,0.0,0.0,0.0,0.0
4.1000000000000005,30.0,0.0,0.0,0.0,0.0
4.2,30.0,0.0,0.0,0.0,0.0
4.3,30.0,0.0,0.0,0.0,0.0
4.4,30.0,0.0,0.0,0.0,0.0
4.5,30.0,0.0,0.0,0.0,0.0
4.6000000000000005,30.0,0.0,0.0,0.0,0.0
4.7,30.0,0.0,0.0,0.0,0.0
4.800000000000001,30.0,0.0,0.0,0.0,0.0
4.9,30.0,0.0,0.0,0.0,0.0
5.0,30.0,0.0,0.0,0.0,0.0
5.1000000000000005,30.0,0.0,0.0,0.0,0.0
5.2,30.0,0.0,0.0,0.0,0.0
5.300000000000001,30.0,0.0,0.0,0.0,0.0
5.4,30.0,0.0,0.0,0.0,0.0
5.5,30.0,0.0,0.0,0.0,0.0
5.6000000000000005,30.0,0.0,0.0,0.0,0.0
5.7,30.0,0.0,0.0,0.0,0.0
5.800000000000001,30.0,0.0,0.0,0.0,0.0
5.9,30.0,0.0,0.0,0.0,0.0
6.0,30.0,0.0,0.0,0.0,0.0
6.1000000000000005,30.0,0.0,0.0,0.0,0.0
6.2,30.0,0.0,0.0,0.0,0.0
6.300000000000001,30.0,0.0,0.0,0.0,0.0
6.4,30.0,0.0,0.0,0.0,0.0
6.5,30.0,0.0,0.0,0.0,0.0
6.6000000000000005,30.0,0.0,0.0,0.0,0.0
6.7,30.0,0.0,0.0,0.0,0.0
6.800000000000001,30.0,0.0,0.0,0.0,0.0
6.9,30.0,0.0,0.0,0.0,0.0
7.0,30.0,0.0,0.0,0.0,0.0
7.1000000000000005,30.0,0.0,0.0,0.0,0.0
7.2,30.0,0.0,0.0,0.0,0.0
7.300000000000001,30.0,0.0,0.0,0.0,0.0
7.4,30.0,0.0,0.0,0.0,0.0
7.5,30.0,0.0,0.0,0.0,0.0
7.6000000000000005,30.0,0.0,0.0,0.0,0.0
7.7,30.0,0.0,0.0,0.0,0.0
7.800000000000001,30.0,0.0,0.0,0.0,0.0
7.9,30.0,0.0,0.0,0.0,0.0
8.0,30.0,0.0,0.0,0.0,0.0
8.1,30.0,0.0,0.0,0.0,0.0
8.200000000000001,30.0,0.0,0.0,0.0,0.0
8.3,30.0,0.0,0.0,0.0,0.0
8.4,30.0,0.0,0.0,0.0,0.0
8.5,30.0,0.0,0.0,0.0,0.0
8.6,30.0,0.0,0.0,0.0,0.0
8.700000000000001,30.0,0.0,0.0,0.0,0.0
8.8,30.0,0.0,0.0,0.0,0.0
8.9,30.0,0.0,0.0,0.0,0.0
9.0,30.0,0.0,0.0,0.0,0.0
9.1,30.0,0.0,0.0,0.0,0.0
9.200000000000001,30.0,0.0,0.0,0.0,0.0
9.3,30.0,0.0,0.0,0.0,0.0
9.4,30.0,0.0,0.0,0.0,0.0
9.5,30.0,0.0,0.0,0.0,0.0
9.600000000000001,30.0,0.0,0.0,0.0,0.0
9.700000000000001,30.0,0.0,0.0,0.0,0.0
9.8,30.0,0.0,0.0,0.0,0.0
9.9,30.0,0.0,0.0,0.0,0.0
10.0,30.0,0.0,0.0,0.0,
10.100000000000001,30.0,0.0,0.0,0.0,
10.200000000000001,30.0,0.0,0.0,0.0,
10.3,30.0,0.0,0.0,0.0,
10.4,30.0,0.0,0.0,0.0,
10.5,30.0,0.0,0.0,0.0,
10.600000000000001,30.0,0.0,0.0,0.0,
10.700000000000001,30.0,0.0,0.0,0.0,
10.8,30.0,0.0,0.0,0.0,
10.9,30.0,0.0,0.0,0.0,
11.0,30.0,0.0,0.0,0.0,
11.100000000000001,30.0,0.0,0.0,0.0,
11.200000000000001,30.0,0.0,0.0,0.0,
11.3,30.0,0.0,0.0,0.0,
11.4,30.0,0.0,0.0,0.0,
11.5,30.0,0.0,0.0,0.0,
11.600000000000001,30.0,0.0,0.0,0.0,
11.700000000000001,30.0,0.0,0.0,0.0,
11.8,30.0,0.0,0.0,0.0,
11.9,30.0,0.0,0.0,0.0,
12.0,30.0,0.0,0.0,0.0,
12.100000000000001,30.0,0.0,0.0,0.0,
12.200000000000001,30.0,0.0,0.0,0.0,
12.3,30.0,0.0,0.0,0.0,
12.4,30.0,0.0,0.0,0.0,
12.5,30.0,0.0,0.0,0.0,
12.600000000000001,30.0,0.0,0.0,0.0,
12.700000000000001,30.0,0.0,0.0,0.0,
12.8,30.0,0.0,0.0,0.0,
12.9,30.0,0.0,0.0,0.0,
13.0,30.0,0.0,0.0,0.0,
13.100000000000001,30.0,0.0,0.0,0.0,
13.200000000000001,30.0,0.0,0.0,0.0,
13.3,30.0,0.0,0.0,0.0,
13.4,30.0,0.0,0.0,0.0,
13.5,30.0,0.0,0.0,0.0,
13.600000000000001,30.0,0.0,0.0,0.0,
13.700000000000001,30.0,0.0,0.0,0.0,
13.8,30.0,0.0,0.0,0.0,
13.9,30.0,0.0,0.0,0.0,
14.0,30.0,0.0,0.0,0.0,
14.100000000000001,30.0,0.0,0.0,0.0,
14.200000000000001,30.0,0.0,0.0,0.0,
14.3,30.0,0.0,0.0,0.0,
14.4,30.0,0.0,0.0,0.0,
14.5,30.0,0.0,0.0,0.0,
14.600000000000001,30.0,0.0,0.0,0.0,
14.700000000000001,30.0,0.0,0.0,0.0,
14.8,30.0,0.0,0.0,0.0,
14.9,30.0,0.0,0.0,0.0,
15.0,30.0,0.0,0.0,0.0,
15.100000000000001,30.0,0.0,0.0,0.0,
15.200000000000001,30.0,0.0,0.0,0.0,
15.3,30.0,0.0,0.0,0.0,
15.4,30.0,0.0,0.0,0.0,
15.5,30.0,0.0,0.0,0.0,
15.600000000000001,30.0,0.0,0.0,0.0,
15.700000000000001,30.0,0.0,0.0,0.0,
15.8,30.0,0.0,0.0,0.0,
15.9,30.0,0.0,0.0,0.0,
16.0,30.0,0.0,0.0,0.0,
16.1,30.0,0.0,0.0,0.0,
16.2,30.0,0.0,0.0,0.0,
16.3,30.0,0.0,0.0,0.0,
16.400000000000002,30.0,0.0,0.0,0.0,
16.5,30.0,0.0,0.0,0.0,
16.6,30.0,0.0,0.0,0.0,
16.7,30.0,0.0,0.0,0.0,
16.8,30.0,0.0,0.0,0.0,
16.900000000000002,30.0,0.0,0.0,0.0,
17.0,30.0,0.0,0.0,0.0,
17.1,30.0,0.0,0.0,0.0,
17.2,30.0,0.0,0.0,0.0,
17.3,30.0,0.0,0.0,0.0,
17.400000000000002,30.0,0.0,0.0,0.0,
17.5,30.0,0.0,0.0,0.0,
