t,vEgo,aEgo,roll,targetLateralAcceleration,steerCommand
0.0,14.0,0.0,0.0,0.0,0.0
0.1,14.0,0.0,0.0,0.0,0.0
0.2,14.0,0.0,0.0,0.0,0.0
0.30000000000000004,14.0,0.0,0.0,0.0,0.0
0.4,14.0,0.0,0.0,0.0,0.0
0.5,14.0,0.0,0.0,0.0,0.0
0.6000000000000001,14.0,0.0,0.0,0.0,0.0
0.7000000000000001,14.0,0.0,0.0,0.0,0.0
0.8,14.0,0.0,0.0,0.0,0.0
0.9,14.0,0.0,0.0,0.0,0.0
1.0,14.0,0.0,0.0,0.0,0.0
1.1,14.0,0.0,0.0,0.0,0.0
1.2000000000000002,14.0,0.0,0.0,0.0,0.0
1.3,14.0,0.0,0.0,0.0,0.0
1.4000000000000001,14.0,0.0,0.0,0.0,0.0
1.5,14.0,0.0,0.0,0.0,0.0
1.6,14.0,0.0,0.0,0.0,0.0
1.7000000000000002,14.0,0.0,0.0,0.0,0.0
1.8,14.0,0.0,0.0,0.0,0.0
1.9000000000000001,14.0,0.0,0.0,0.0,0.0
2.0,14.0,0.0,0.0,0.0,0.0
2.1,14.0,0.0,0.0,0.0,0.0
2.2,14.0,0.0,0.0,0.0,0.0
2.3000000000000003,14.0,0.0,0.0,0.0,0.0
2.4000000000000004,14.0,0.0,0.0,0.0,0.0
2.5,14.0,0.0,0.0,0.0,0.0
2.6,14.0,0.0,0.0,0.0,0.0
2.7,14.0,0.0,0.0,0.0,0.0
2.8000000000000003,14.0,0.0,0.0,0.0,0.0
2.9000000000000004,14.0,0.0,0.0,0.0,0.0
3.0,14.0,0.0,0.0,0.0,0.0
3.1,14.0,0.0,0.0,0.0,0.0
3.2,14.0,0.0,0.0,0.0,0.0
3.3000000000000003,14.0,0.0,0.0,0.0,0.0
3.4000000000000004,14.0,0.0,0.0,0.0,0.0
3.5,14.0,0.0,0.0,0.0,0.0
3.6,14.0,0.0,0.0,0.0,0.0
3.7,14.0,0.0,0.0,0.0,0.0
3.8000000000000003,14.0,0.0,0.0,0.0,0.0
3.9000000000000004,14.0,0.0,0.0,0.0,0.0
4.0,14.0,0.0,0.0,0.0,0.0
4.1000000000000005,14.0,0.0,0.0,0.0,0.0
4.2,14.0,0.0,0.0,0.0,0.0
4.3,14.0,0.0,0.0,0.0,0.0
4.4,14.0,0.0,0.0,0.0,0.0
4.5,14.0,0.0,0.0,0.0,0.0
4.6000000000000005,14.0,0.0,0.0,0.0,0.0
4.7,14.0,0.0,0.0,0.0,0.0
4.800000000000001,14.0,0.0,0.0,0.0,0.0
4.9,14.0,0.0,0.0,0.0,0.0
5.0,14.0,0.0,0.0,0.0,0.0
