t,vEgo,aEgo,roll,targetLateralAcceleration,steerCommand
0.0,16.0,0.0,0.0,0.0,0.0
0.1,16.0,0.0,0.0,0.0,0.0
0.2,16.0,0.0,0.0,0.0,0.0
0.30000000000000004,16.0,0.0,0.0,0.0,0.0
0.4,16.0,0.0,0.0,0.0,0.0
0.5,16.0,0.0,0.0,0.0,0.0
0.6000000000000001,16.0,0.0,0.0,0.0,0.0
0.7000000000000001,16.0,0.0,0.0,0.0,0.0
0.8,16.0,0.0,0.0,0.0,0.0
0.9,16.0,0.0,0.0,0.0,0.0
1.0,16.0,0.0,0.0,0.0,0.0
1.1,16.0,0.0,0.0,0.0,0.0
1.2000000000000002,16.0,0.0,0.0,0.0,0.0
1.3,16.0,0.0,0.0,0.0,0.0
1.4000000000000001,16.0,0.0,0.0,0.0,0.0
1.5,16.0,0.0,0.0,0.0,0.0
1.6,16.0,0.0,0.0,0.0,0.0
1.7000000000000002,16.0,0.0,0.0,0.0,0.0
1.8,16.0,0.0,0.0,0.0,0.0
1.9000000000000001,16.0,0.0,0.0,0.0,0.0
2.0,16.0,0.0,0.0,0.0,0.0
2.1,16.0,0.0,0.0,0.0,0.0
2.2,16.0,0.0,0.0,0.0,0.0
2.3000000000000003,16.0,0.0,0.0,0.0,0.0
2.4000000000000004,16.0,0.0,0.0,0.0,0.0
2.5,16.0,0.0,0.0,0.0,0.0
2.6,16.0,0.0,0.0,0.0,0.0
2.7,16.0,0.0,0.0,0.0,0.0
2.8000000000000003,16.0,0.0,0.0,0.0,0.0
2.9000000000000004,16.0,0.0,0.0,0.0,0.0
3.0,16.0,0.0,0.0,0.0,0.0
3.1,16.0,0.0,0.0,0.0,0.0
3.2,16.0,0.0,0.0,0.0,0.0
3.3000000000000003,16.0,0.0,0.0,0.0,0.0
3.4000000000000004,16.0,0.0,0.0,0.0,0.0
3.5,16.0,0.0,0.0,0.0,0.0
3.6,16.0,0.0,0.0,0.0,0.0
3.7,16.0,0.0,0.0,0.0,0.0
3.8000000000000003,16.0,0.0,0.0,0.0,0.0
3.9000000000000004,16.0,0.0,0.0,0.0,0.0
4.0,16.0,0.0,0.0,0.0,0.0
4.1000000000000005,16.0,0.0,0.0,0.0,0.0
4.2,16.0,0.0,0.0,0.0,0.0
4.3,16.0,0.0,0.0,0.0,0.0
4.4,16.0,0.0,0.0,0.0,0.0
4.5,16.0,0.0,0.0,0.0,0.0
4.6000000000000005,16.0,0.0,0.0,0.0,0.0
4.7,16.0,0.0,0.0,0.0,0.0
4.800000000000001,16.0,0.0,0.0,0.0,0.0
4.9,16.0,0.0,0.0,0.0,0.0
5.0,16.0,0.0,0.0,0.0,0.0
5.1000000000000005,16.0,0.0,0.0,0.0,0.0
5.2,16.0,0.0,0.0,0.0,0.0
5.300000000000001,16.0,0.0,0.0,0.0,0.0
5.4,16.0,0.0,0.0,0.0,0.0
5.5,16.0,0.0,0.0,0.0,0.0
5.6000000000000005,16.0,0.0,0.0,0.0,0.0
5.7,16.0,0.0,0.0,0.0,0.0
5.800000000000001,16.0,0.0,0.0,0.0,0.0
5.9,16.0,0.0,0.0,0.0,0.0
6.0,16.0,0.0,0.0,0.0,0.0
6.1000000000000005,16.0,0.0,0.0,0.0,0.0
6.2,16.0,0.0,0.0,0.0,0.0
6.300000000000001,16.0,0.0,0.0,0.0,0.0
6.4,16.0,0.0,0.0,0.0,0.0
6.5,16.0,0.0,0.0,0.0,0.0
6.6000000000000005,16.0,0.0,0.0,0.0,0.0
6.7,16.0,0.0,0.0,0.0,0.0
6.800000000000001,16.0,0.0,0.0,0.0,0.0
6.9,16.0,0.0,0.0,0.0,0.0
7.0,16.0,0.0,0.0,0.0,0.0
7.1000000000000005,16.0,0.0,0.0,0.0,0.0
7.2,16.0,0.0,0.0,0.0,0.0
7.300000000000001,16.0,0.0,0.0,0.0,0.0
7.4,16.0,0.0,0.0,0.0,0.0
7.5,16.0,0.0,0.0,0.0,0.0
7.6000000000000005,16.0,0.0,0.0,0.0,0.0
7.7,16.0,0.0,0.0,0.0,0.0
7.800000000000001,16.0,0.0,0.0,0.0,0.0
7.9,16.0,0.0,0.0,0.0,0.0
8.0,16.0,0.0,0.0,0.0,0.0
8.1,16.0,0.0,0.0,0.0,0.0
8.200000000000001,16.0,0.0,0.0,0.0,0.0
8.3,16.0,0.0,0.0,0.0,0.0
8.4,16.0,0.0,0.0,0.0,0.0
8.5,16.0,0.0,0.0,0.0,0.0
8.6,16.0,0.0,0.0,0.0,0.0
8.700000000000001,16.0,0.0,0.0,0.0,0.0
8.8,16.0,0.0,0.0,0.0,0.0
8.9,16.0,0.0,0.0,0.0,0.0
9.0,16.0,0.0,0.0,0.0,0.0
9.1,16.0,0.0,0.0,0.0,0.0
9.200000000000001,16.0,0.0,0.0,0.0,0.0
9.3,16.0,0.0,0.0,0.0,0.0
9.4,16.0,0.0,0.0,0.0,0.0
9.5,16.0,0.0,0.0,0.0,0.0
9.600000000000001,16.0,0.0,0.0,0.0,0.0
9.700000000000001,16.0,0.0,0.0,0.0,0.0
9.8,16.0,0.0,0.0,0.0,0.0
9.9,16.0,0.0,0.0,0.0,0.0
10.0,16.0,0.0,0.0,0.0,
10.100000000000001,16.0,0.0,0.0,0.0,
10.200000000000001,16.0,0.0,0.0,0.0,
10.3,16.0,0.0,0.0,0.0,
10.4,16.0,0.0,0.0,0.0,
10.5,16.0,0.0,0.0,0.0,
10.600000000000001,16.0,0.0,0.0,0.0,
10.700000000000001,16.0,0.0,0.0,0.0,
10.8,16.0,0.0,0.0,0.0,
10.9,16.0,0.0,0.0,0.0,
11.0,16.0,0.0,0.0,0.0,
11.100000000000001,16.0,0.0,0.0,0.0,
11.200000000000001,16.0,0.0,0.0,0.0,
11.3,16.0,0.0,0.0,0.0,
11.4,16.0,0.0,0.0,0.0,
11.5,16.0,0.0,0.0,0.0,
11.600000000000001,16.0,0.0,0.0,0.0,
11.700000000000001,16.0,0.0,0.0,0.0,
11.8,16.0,0.0,0.0,0.0,
11.9,16.0,0.0,0.0,0.0,
12.0,16.0,0.0,0.0,0.0,
12.100000000000001,16.0,0.0,0.0,0.0,
12.200000000000001,16.0,0.0,0.0,0.0,
12.3,16.0,0.0,0.0,0.0,
12.4,16.0,0.0,0.0,0.0,
12.5,16.0,0.0,0.0,0.0,
12.600000000000001,16.0,0.0,0.0,0.0,
12.700000000000001,16.0,0.0,0.0,0.0,
12.8,16.0,0.0,0.0,0.0,
12.9,16.0,0.0,0.0,0.0,
13.0,16.0,0.0,0.0,0.0,
13.100000000000001,16.0,0.0,0.0,0.0,
13.200000000000001,16.0,0.0,0.0,0.0,
13.3,16.0,0.0,0.0,0.0,
13.4,16.0,0.0,0.0,0.0,
13.5,16.0,0.0,0.0,0.0,
13.600000000000001,16.0,0.0,0.0,0.0,
13.700000000000001,16.0,0.0,0.0,0.0,
13.8,16.0,0.0,0.0,0.0,
13.9,16.0,0.0,0.0,0.0,
14.0,16.0,0.0,0.0,0.0,
14.100000000000001,16.0,0.0,0.0,0.0,
14.200000000000001,16.0,0.0,0.0,0.0,
14.3,16.0,0.0,0.0,0.0,
14.4,16.0,0.0,0.0,0.0,
14.5,16.0,0.0,0.0,0.0,
14.600000000000001,16.0,0.0,0.0,0.0,
14.700000000000001,16.0,0.0,0.0,0.0,
14.8,16.0,0.0,0.0,0.0,
14.9,16.0,0.0,0.0,0.0,
15.0,16.0,0.0,0.0,0.0,
15.100000000000001,16.0,0.0,0.0,0.0,
15.200000000000001,16.0,0.0,0.0,0.0,
15.3,16.0,0.0,0.0,0.0,
15.4,16.0,0.0,0.0,0.0,
15.5,16.0,0.0,0.0,0.0,
15.600000000000001,16.0,0.0,0.0,0.0,
15.700000000000001,16.0,0.0,0.0,0.0,
15.8,16.0,0.0,0.0,0.0,
15.9,16.0,0.0,0.0,0.0,
16.0,16.0,0.0,0.0,0.0,
16.1,16.0,0.0,0.0,0.0,
16.2,16.0,0.0,0.0,0.0,
16.3,16.0,0.0,0.0,0.0,
16.400000000000002,16.0,0.0,0.0,0.0,
16.5,16.0,0.0,0.0,0.0,
16.6,16.0,0.0,0.0,0.0,
16.7,16.0,0.0,0.0,0.0,
16.8,16.0,0.0,0.0,0.0,
16.900000000000002,16.0,0.0,0.0,0.0,
17.0,16.0,0.0,0.0,0.0,
17.1,16.0,0.0,0.0,0.0,
17.2,16.0,0.0,0.0,0.0,
17.3,16.0,0.0,0.0,0.0,
17.400000000000002,16.0,0.0,0.0,0.0,
17.5,16.0,0.0,0.0,0.0,
17.6,16.0,0.0,0.0,0.0,
17.7,16.0,0.0,0.0,0.0,
17.8,16.0,0.0,0.0,0.0,
17.900000000000002,16.0,0.0,0.0,0.0,
18.0,16.0,0.0,0.0,0.0,
18.1,16.0,0.0,0.0,0.0,
18.2,16.0,0.0,0.0,0.0,
18.3,16.0,0.0,0.0,0.0,
18.400000000000002,16.0,0.0,0.0,0.0,
18.5,16.0,0.0,0.0,0.0,
18.6,16.0,0.0,0.0,0.0,
18.7,16.0,0.0,0.0,0.0,
18.8,16.0,0.0,0.0,0.0,
18.900000000000002,16.0,0.0,0.0,0.0,
19.0,16.0,0.0,0.0,0.0,
19.1,16.0,0.0,0.0,0.0,
19.200000000000003,16.0,0.0,0.0,0.0,
19.3,16.0,0.0,0.0,0.0,
19.400000000000002,16.0,0.0,0.0,0.0,
19.5,16.0,0.0,0.0,0.0,
19.6,16.0,0.0,0.0,0.0,
19.700000000000003,16.0,0.0,0.0,0.0,
19.8,16.0,0.0,0.0,0.0,
19.900000000000002,16.0,0.0,0.0,0.0,
20.0,16.0,0.0,0.0,0.0,
20.1,16.0,0.0,0.0,0.0,
20.200000000000003,16.0,0.0,0.0,0.0,
20.3,16.0,0.0,0.0,0.0,
20.400000000000002,16.0,0.0,0.0,0.0,
20.5,16.0,0.0,0.0,0.0,
20.6,16.0,0.0,0.0,0.0,
20.700000000000003,16.0,0.0,0.0,0.0,
20.8,16.0,0.0,0.0,0.0,
20.900000000000002,16.0,0.0,0.0,0.0,
21.0,16.0,0.0,0.0,0.0,
21.1,16.0,0.0,0.0,0.0,
21.200000000000003,16.0,0.0,0.0,0.0,
21.3,16.0,0.0,0.0,0.0,
21.400000000000002,16.0,0.0,0.0,0.0,
21.5,16.0,0.0,0.0,0.0,
21.6,16.0,0.0,0.0,0.0,
21.700000000000003,16.0,0.0,0.0,0.0,
21.8,16.0,0.0,0.0,0.0,
21.900000000000002,16.0,0.0,0.0,0.0,
22.0,16.0,0.0,0.0,0.0,
22.1,16.0,0.0,0.0,0.0,
22.200000000000003,16.0,0.0,0.0,0.0,
22.3,16.0,0.0,0.0,0.0,
22.400000000000002,16.0,0.0,0.0,0.0,
22.5,16.0,0.0,0.0,0.0,
22.6,16.0,0.0,0.0,0.0,
22.700000000000003,16.0,0.0,0.0,0.0,
22.8,16.0,0.0,0.0,0.0,
22.900000000000002,16.0,0.0,0.0,0.0,
23.0,16.0,0.0,0.0,0.0,
23.1,16.0,0.0,0.0,0.0,
23.200000000000003,16.0,0.0,0.0,0.0,
23.3,16.0,0.0,0.0,0.0,
23.400000000000002,16.0,0.0,0.0,0.0,
23.5,16.0,0.0,0.0,0.0,
23.6,16.0,0.0,0.0,0.0,
