t,vEgo,aEgo,roll,rollLateralAcceleration,targetLateralAcceleration,currentLateralAcceleration,steerCommand
20,27.20763067400178,-0.0328852462286697,-0.0098430911686896,-0.09655916513486673,0.0271874444330408,0.0271874444330408,-0.0255518542439053
21,27.199619756212684,-0.0688282147955222,-0.0093444749218893,-0.0916679649077399,0.0330807496937349,0.0330807496937349,-0.0259822257041212
22,27.199949753869877,-0.0251785072062906,-0.0089106669975087,-0.08741248647647279,0.0392224526061857,0.0392224526061857,-0.026474836173562
23,27.200645238279048,-0.0018190951964002,-0.0084768590731282,-0.08315699159511093,0.0427527773533866,0.0427527773533866,-0.0281404206294933
24,27.205549766770364,0.0283455679902422,-0.0079713566987691,-0.07819818105710558,0.0468777302400875,0.0468777302400875,-0.0299099213152262
25,27.21418827001343,0.0669039564437393,-0.0074068758504262,-0.07266078770470866,0.0496021607817797,0.0496021607817797,-0.0306737835075729
26,27.225106792999817,0.0841063595541831,-0.0068574505178799,-0.0672710623447334,0.0520003462546061,0.0520003462546061,-0.0322878217843556
27,27.237297121895143,0.1181611530354902,-0.006621047157463299,-0.0649519980484657,0.0530195755218728,0.0530195755218728,-0.0278919782940664
28,27.253646905101668,0.1531253947333197,-0.0063846437970467,-0.06263293012225501,0.0526004018211346,0.0526004018211346,-0.02926267436578
29,27.266790871325146,0.134822282740441,-0.0060228814457092,-0.059084109767221504,0.0635462836796092,0.0635462836796092,-0.0240646915656639
30,27.27587979762196,0.1011848032118804,-0.005560940658724,-0.05455254669668767,0.0657576077564746,0.0657576077564746,-0.0195090246193706
31,27.29189983112387,0.1381852042509109,-0.0051636876130062,-0.05065555037241275,0.0784061395507667,0.0784061395507667,-0.0184089504671441
32,27.308513962229817,0.1524826922605457,-0.0059770754023371,-0.05863476057012919,0.0780989740992433,0.0780989740992433,-0.0118151460473212
33,27.329064930319536,0.1848525700369001,-0.006790463191668099,-0.06661393197510898,0.0719624864267373,0.0719624864267373,-0.0044846861658785
34,27.35073914382089,0.2042200752951853,-0.0076819246976765,-0.0753589400992218,0.0743361847233032,0.0743361847233032,-0.0026633087792631
