t,vEgo,aEgo,roll,rollLateralAcceleration,targetLateralAcceleration,currentLateralAcceleration,steerCommand
20,33.478939494343244,-0.0160214173205929,-0.0074262789522473996,-0.07285112689858894,-0.0087505766311445,-0.0087505766311445,-0.10656758938441
21,33.48276472992904,0.033591776874502,-0.0071903272049451,-0.07053650207785174,-0.0532030039243794,-0.0532030039243794,-0.1073757009583005
22,33.48101888938044,0.0172872389619075,-0.006954375457642901,-0.06822187333012085,-0.0524590790406362,-0.0524590790406362,-0.1242047675012393
23,33.482243924157146,0.0037933940527328,-0.0069803029592045,-0.0684762159469276,-0.0856613666340403,-0.0856613666340403,-0.1620935035414239
24,33.485084394274104,0.0280066745723223,-0.0070297079790531,-0.06896086730040436,-0.1607542794215661,-0.1607542794215661,-0.1632638967420084
25,33.48493536517108,0.0222886938348864,-0.0070387377362483,-0.06904944702696846,-0.1631565826561786,-0.1631565826561786,-0.1760052376867249
26,33.48808257679818,0.0279225715352207,-0.006995757324904501,-0.0686278195727708,-0.1880079389185183,-0.1880079389185183,-0.1788156381964339
27,33.49680937651294,0.0560729386448094,-0.006952776913560699,-0.06820619199179587,-0.1932408106169261,-0.1932408106169261,-0.1758701244855255
28,33.50876951809827,0.0996174594561851,-0.0069161546051922,-0.06784693578463749,-0.1871311816803223,-0.1871311816803223,-0.1746325507218711
29,33.51082893728588,0.0483109021236949,-0.0068800390745083,-0.06749265085791573,-0.1843366549266822,-0.1843366549266822,-0.1799892302009541
30,33.51476210933023,0.0308796679704633,-0.0068120197993907,-0.06682539740590318,-0.1943469298287718,-0.1943469298287718,-0.1761611476880706
31,33.52111531262555,0.0482553927787058,-0.006704334900530401,-0.06576903267270583,-0.1857355089196848,-0.1857355089196848,-0.1707097176898623
32,33.52938941214331,0.0881852288853561,-0.0065966500016701,-0.0647126671768483,-0.1739238017690979,-0.1739238017690979,-0.16571388868695
33,33.53553686504138,0.0655664864859044,-0.0060982835026066,-0.059823790360523696,-0.1591772235284251,-0.1591772235284251,-0.155569209512865
34,33.54295187606696,0.0572092940455226,-0.0055655853336262,-0.05459811025237549,-0.1339269302952969,-0.1339269302952969,-0.1576511490040042
35,33.55367770111224,0.0952724223483761,-0.0053277267459149,-0.05226475212362958,-0.1357915839997136,-0.1357915839997136,-0.1511406878048029
36,33.55057812204849,0.0135540720081614,-0.0054758604492397,-0.05371792255035769,-0.1243505013594716,-0.1243505013594716,-0.1520172090153937
37,33.55280542176675,0.0047630858721935,-0.0056239941525645,-0.05517109179832151,-0.1275514537650326,-0.1275514537650326,-0.1565574440991341
38,33.56011914909205,0.0299516331662812,-0.0054882872269112,-0.053839827407479904,-0.1352509072592825,-0.1352509072592825,-0.1313031620735364
39,33.56829668253526,0.076770606572911,-0.0053289173242804,-0.05227643153159805,-0.0839213460516856,-0.0839213460516856,-0.1258299127843629
40,33.57441257550724,0.0864735709749757,-0.0052028413295539,-0.05103964317210053,-0.0719584286149117,-0.0719584286149117,-0.1248802708892215
41,33.58007974469013,0.0571188373451467,-0.0051213849173942,-0.050240566415816736,-0.0693264113271924,-0.0693264113271924,-0.1244290432218003
42,33.59442479494679,0.0985859188028723,-0.0050399285052344,-0.049441489326178416,-0.0677249711024696,-0.0677249711024696,-0.1221314288744896
43,33.602670456773645,0.0812996350143277,-0.0055360923061758,-0.05430878811042444,-0.0681237613508359,-0.0681237613508359,-0.1160367358895665
44,33.60206962514128,0.0324075882726004,-0.0060769501639649,-0.05961451418630357,-0.0614537535699274,-0.0614537535699274,-0.1105799321607519
45,33.60094884208243,-0.0173209167333113,-0.006478435227122,-0.06355300502131717,-0.0546785831224555,-0.0546785831224555,-0.1010868674253821
46,33.602284297105584,-0.0043954844629032,-0.0066827889497918,-0.06555767163093852,-0.0380860780542158,-0.0380860780542158,-0.0840623963541543
47,33.61000241910353,0.0848652891168735,-0.0068871426724616,-0.06756233550284241,-0.0068262170655646,-0.0068262170655646,-0.0704800329706172
48,33.5962979575524,-0.0518568707781197,-0.0070756690250524,-0.0694117339482383,0.0178833039736749,0.0178833039736749,-0.0698157126351486
49,33.595913451561,-0.0358221933113331,-0.007263247746218101,-0.07125183390755128,0.0173397362760119,0.0173397362760119,-0.0679579425983061
50,33.60448656295181,0.0292208934265266,-0.007635920698154,-0.07490765410028395,0.0172782661530837,0.0172782661530837,-0.0682884534129025
51,33.614460137482524,0.0922485460966519,-0.0082704593676377,-0.08113228147440008,0.0103772688091881,0.0103772688091881,-0.0684332647535899
52,33.61453230974871,0.0238129196105157,-0.0089049980371214,-0.0873568761814704,0.0038700241561772,0.0038700241561772,-0.0673678159858377
53,33.62343541299774,0.0445505259449903,-0.0094286386789506,-0.09249357499173327,0.0007829707287484,0.0007829707287484,-0.0658567329276906
54,33.62993238468441,0.0562947776689333,-0.0099451247209634,-0.09756006528949454,-0.0013565141226628,-0.0013565141226628,-0.0638690643616566
55,33.62977105674997,0.0348393928823014,-0.0105633459501612,-0.10362449660189295,-0.0035439846957261,-0.0035439846957261,-0.0617957221279767
56,33.63085332866562,0.0049134887679561,-0.0113219344140235,-0.11106580371555005,-0.0069457077214057,-0.0069457077214057,-0.0676831643482218
57,33.64067713514273,0.0423329151132611,-0.0120805228778858,-0.11850704691567628,-0.0259003519552792,-0.0259003519552792,-0.0640882051005537
58,33.64771224389763,0.077468652089591,-0.0126377447987245,-0.12397297640639719,-0.0243737455288375,-0.0243737455288375,-0.0638403129197756
59,33.64666414789425,0.0291700571984455,-0.013181572848459798,-0.12930748495498204,-0.0292214964350983,-0.0292214964350983,-0.0681205489299069
60,33.644268967843054,-0.0155423042768316,-0.0136889387979684,-0.13428429566014796,-0.0425425923516428,-0.0425425923516428,-0.0733621298320155
61,33.65390848983302,0.0491118774361478,-0.014147692994435503,-0.1387842383894755,-0.0573082117227996,-0.0573082117227996,-0.0795203276284947
62,33.66399202444783,0.0877152303507085,-0.0146064471909025,-0.14328415191090837,-0.0738784644086671,-0.0738784644086671,-0.085214099733215
63,33.662498745635794,0.0306248848408852,-0.0146907989754943,-0.14411155413669313,-0.0858360953460366,-0.0858360953460366,-0.0849585592175543
