t,vEgo,aEgo,roll,rollLateralAcceleration,targetLateralAcceleration,currentLateralAcceleration,steerCommand
20,3.9302189891015153,-0.1693049546701252,0.0053067256613459,0.05205873439640452,0.0006154932725352,0.0006154932725352,0.1026793229925912
21,3.9088564970827946,-0.2101524452896395,0.0053865483717799,0.052841783993086484,0.0007668327781659,0.0007668327781659,0.1021032756740377
22,3.885165049058541,-0.2309454526021855,0.0054024469467446,0.05299774674415583,-0.0013605317065148,-0.0013605317065148,0.1012823428623702
23,3.8651243132750057,-0.2172982042961011,0.0054183455217093,0.0531537094818292,-0.0030818255713718,-0.0030818255713718,0.0999824050699023
24,3.8360309011027818,-0.262337359272342,0.0055031106159978,0.0539852426584234,-0.0030358896244141,-0.0030358896244141,0.0989380865220117
25,3.7995913310860048,-0.3199117784819215,0.0055911079177561,0.05484848290709048,-0.0032905739029694,-0.0032905739029694,0.0976045095308975
26,3.7642766013115625,-0.3439612508944459,0.0056836126804699,0.055755940209378456,-0.0041466106475955,-0.0041466106475955,0.0964746750912067
27,3.726770604307215,-0.3586412160058027,0.0057818598110753,0.05671972872291244,-0.0046017518904512,-0.0046017518904512,0.09463708733241
28,3.7009773104096455,-0.2936413309023337,0.0058801069416806,0.057683516688958346,-0.0054434200469998,-0.0054434200469998,0.0934439762797102
29,3.66480236228187,-0.3353741564275614,0.0060459701751021,0.05931060607864651,-0.0053495132692545,-0.0053495132692545,0.0927487616940016
30,3.627664306947602,-0.3588285475739812,0.0062158950553365,0.060977537822655595,-0.0061697037146355,-0.0061697037146355,0.0913892244831438
31,3.5876298542346188,-0.3964858111314365,0.0063512664543163,0.0623055050288805,-0.006460344942439,-0.006460344942439,0.0902235061812139
32,3.547549170477384,-0.3957813871246864,0.006437814792264901,0.0631545268652805,-0.0065586151757088,-0.0065586151757088,0.0894910977212364
33,3.51543092540306,-0.3551335243085781,0.0065243631302135,0.06400354822861425,-0.00754972094011,-0.00754972094011,0.0878359676982594
34,3.482334824537542,-0.3362509570429701,0.0066079450877105,0.06482346955590387,-0.0083086590271949,-0.0083086590271949,0.0869752861543973
35,3.445781866592835,-0.3621549185615964,0.0066913598313232,0.06564175009885936,-0.0084861140341282,-0.0084861140341282,0.0860484942866063
36,3.409644626950408,-0.3625985510565154,0.0068035686866959,0.0667424939115298,-0.0096234769874681,-0.0096234769874681,0.085643820415503
37,3.374679296772701,-0.3529403274339046,0.006955731577402399,0.06823517654319841,-0.0092983181709573,-0.0092983181709573,0.0850726181343387
38,3.3437858545631163,-0.3267818177529706,0.007107894468109,0.06972785759498178,-0.0090609590150654,-0.0090609590150654,0.0839457231700563
