t,vEgo,aEgo,roll,rollLateralAcceleration,targetLateralAcceleration,currentLateralAcceleration,steerCommand
20,27.231908702793657,0.004764317863169,-0.0120559538221536,-0.11826604203027671,0.0644510525496957,0.0644510525496957,0.2167216616551413
21,27.244765880612988,0.0933034502932992,-0.0118320122480613,-0.1160693318922762,0.0629998529053385,0.0629998529053385,0.2190561337691572
22,27.24442532450888,0.0330421508858543,-0.0115492425116397,-0.11329555034544457,0.0633226836950964,0.0633226836950964,0.2072855396849307
23,27.245086683164555,0.0088987912134847,-0.0111448561279635,-0.10932877533441811,0.066061395241537,0.066061395241537,0.1908056730460449
24,27.251537022427215,0.0423583829373768,-0.0105552359566372,-0.10354494200074313,0.0759410825865905,0.0759410825865905,0.1804848998291207
25,27.247686100263007,-0.0098874389375208,-0.009965615785311,-0.09776107266946955,0.0613214628393419,0.0613214628393419,0.1704619099513003
26,27.260222318522004,0.0869652647627835,-0.0096471764904862,-0.09463733340428175,0.0361052474790595,0.0361052474790595,0.1702120851022217
27,27.250144434945724,-0.0401671792107843,-0.009365111092833,-0.09187039688674195,0.0210567277214951,0.0210567277214951,0.1652516321653743
28,27.255669027378172,0.0243011566961474,-0.0090484338507798,-0.08876392481935454,0.0069992331333962,0.0069992331333962,0.156329076185818
29,27.25599163984559,0.0127918688920236,-0.0086780243447131,-0.08513035031133265,0.0102065108733041,0.0102065108733041,0.1466551729621754
30,27.259462300511043,0.0289934018687367,-0.0083076148386464,-0.08149676412315426,0.0053618034632634,0.0053618034632634,0.1293087999621013
31,27.26785919871917,0.0637101978592122,-0.0083199687309789,-0.08161795161862732,-0.0099801001242488,-0.0099801001242488,0.133215054869671
32,27.263314798853607,-0.0051383775875304,-0.0083872546360359,-0.08227800331630523,-0.0271903911354487,-0.0271903911354487,0.1404420654246887
33,27.27033467517206,0.0456219532468082,-0.0086723029487261,-0.08507422552869895,-0.0595175173622284,-0.0595175173622284,0.1367277585990613
34,27.267408609884527,-0.0067662355317226,-0.0093097887487453,-0.09132770835012649,-0.0591336969333583,-0.0591336969333583,0.1389967508028164
35,27.26440592514384,-0.0275635385042548,-0.0099472745487645,-0.09758115405705726,-0.0530866741705875,-0.0530866741705875,0.1476309655847988
36,27.26716231521262,0.0064547630199418,-0.0103306827530233,-0.1013421951940942,-0.0631653107201724,-0.0631653107201724,0.1445861774788432
