t,vEgo,aEgo,roll,rollLateralAcceleration,targetLateralAcceleration,currentLateralAcceleration,steerCommand
20,13.58620859547234,0.6010899431246364,-0.014235713655720302,-0.13964763412323514,-0.0846139433194496,-0.0846139433194496,-0.0725019114116499
21,13.64484823626691,0.6250810053829551,-0.014755783532882698,-0.1447489835488425,-0.0913613720548995,-0.0913613720548995,-0.0691492071858459
22,13.685333775184802,0.4867812506688945,-0.015275853410045101,-0.14985029382380569,-0.0918419056842457,-0.0918419056842457,-0.0761985147827817
23,13.737006999303135,0.494992798187366,-0.0156773279586165,-0.15378828744808293,-0.1055949689492904,-0.1055949689492904,-0.0825717620378931
24,13.782626446452966,0.4941943812641849,-0.0160432540649855,-0.1573775710441673,-0.1180668753195253,-0.1180668753195253,-0.079758923639004
25,13.81409510791996,0.3681524403279197,-0.0163979941366874,-0.16085711333029815,-0.1176650359709251,-0.1176650359709251,-0.0806253637890568
26,13.86867179689887,0.4473797876662554,-0.01672435072711,-0.1640582324286018,-0.1221123578825755,-0.1221123578825755,-0.0817715255359099
27,13.926788136672702,0.555506791762671,-0.0170507073175325,-0.16725933405328797,-0.1269522905463509,-0.1269522905463509,-0.0886944614159059
28,13.944581128741572,0.3552348446203139,-0.0173226548424557,-0.16992674526343418,-0.139260536647174,-0.139260536647174,-0.101125651650079
29,13.988476025712096,0.4024693681637088,-0.0175789513461458,-0.1724406311316805,-0.1591160453220307,-0.1591160453220307,-0.100787425777351
30,14.02909224172446,0.3763221931287028,-0.0178667095313957,-0.17526309559498698,-0.1615101806645201,-0.1615101806645201,-0.0974465207633102
31,14.064050949317794,0.364573090770922,-0.0182330770528575,-0.17885657550550377,-0.1604867561163529,-0.1604867561163529,-0.0950777798347293
32,14.086248352003276,0.2810519799914125,-0.0185994445743193,-0.1824500314089682,-0.1608033588533576,-0.1608033588533576,-0.0929410930726625
33,14.107787064047733,0.2178722173960625,-0.0189469243311809,-0.18585820714255633,-0.1612567467848825,-0.1612567467848825,-0.0906012078252934
34,14.130714102157288,0.2351189965837891,-0.0192881950646384,-0.18920546124932772,-0.1613669839281488,-0.1613669839281488,-0.0911295412471157
35,14.15012804035588,0.2355647258497888,-0.0196025420203962,-0.19228862187478113,-0.165205038906191,-0.165205038906191,-0.0912809958465624
36,14.138971530224572,0.0046442295024103,-0.0198541756118135,-0.19475666703053668,-0.1678732239448427,-0.1678732239448427,-0.0923737691826017
37,14.134475460278118,-0.0427165349952163,-0.0201058092032307,-0.1972246998544034,-0.1718593076360774,-0.1718593076360774,-0.0902982036065608
38,14.125775229278853,-0.0580208696088443,-0.0205281395242055,-0.2013669052166942,-0.1731015775013904,-0.1731015775013904,-0.0882266386688683
39,14.107195472937768,-0.1155173745063641,-0.0210028901389339,-0.20602320460950868,-0.174855027026263,-0.174855027026263,-0.0853468777862211
40,14.070642321738331,-0.3065222045264158,-0.0213815435576421,-0.20973696052619942,-0.1745257235452299,-0.1745257235452299,-0.0834476144632045
41,14.045035295752353,-0.2956959070058644,-0.0215273872160416,-0.21116735754903695,-0.1732899741145359,-0.1732899741145359,-0.0825256229303412
42,14.026856647773398,-0.2163252260451186,-0.021673230874441,-0.2125977500802651,-0.1734215278722653,-0.1734215278722653,-0.0800444950842709
43,13.991416533874034,-0.278561946922549,-0.0217051886531271,-0.21291118215206647,-0.1702540467089704,-0.1702540467089704,-0.0783740343525106
44,13.965708553272169,-0.2849667004545915,-0.0217033491412411,-0.2128931407907188,-0.1678936783927571,-0.1678936783927571,-0.0739923117511745
