t,vEgo,aEgo,roll,rollLateralAcceleration,targetLateralAcceleration,currentLateralAcceleration,steerCommand
20,31.689646165286373,-0.0917210986124712,0.0237694302169165,0.23315615399417108,0.0661015211002786,0.0661015211002786,-0.1641640351846817
21,31.694631439106963,-0.0087211833688113,0.0235443427416136,0.23094866371925077,0.0626342943501433,0.0626342943501433,-0.1649484802545951
22,31.69393970912507,-0.0108220010856435,0.0233501584232132,0.22904423917981154,0.0584826160792625,0.0584826160792625,-0.1673201747101516
23,31.69604115886218,0.0026989078347927,0.023153707014501496,0.22711757180944753,0.0540449840669348,0.0540449840669348,-0.1770531520549648
24,31.686969870989472,-0.0525287733916407,0.0229526230301364,0.2251454620795132,0.0506528049819587,0.0506528049819587,-0.1734751120432769
25,31.6806646075514,-0.0632363766838636,0.0227515390457712,0.22317334324587326,0.0442342152718011,0.0442342152718011,-0.1736271905730091
26,31.681213202567896,-0.018701328695526,0.022711146690484,0.2227771966098188,0.0253712609841616,0.0253712609841616,-0.1733579311823077
27,31.68946388047962,0.0558200642248626,0.0227071712746111,0.2227382078356368,0.0320618420903304,0.0320618420903304,-0.1757195605852073
28,31.693433458306284,0.0431789216446603,0.0227506021126103,0.22316415431022588,0.0321688210380709,0.0321688210380709,-0.1803435764289162
29,31.694078583706613,0.0309904203396342,0.0228851260175054,0.22448349028234318,0.0339943182181997,0.0339943182181997,-0.1825307230884544
30,31.689484786282865,-0.0208912100331334,0.0230196499224006,0.22580282219205539,0.030865309143993,0.030865309143993,-0.1829415972051118
31,31.69018722361486,0.0032712257844135,0.023340016943468,0.22894477837239524,0.0252154114356297,0.0252154114356297,-0.1817819964622022
32,31.688161162479897,-0.0085815738798979,0.0237019914648426,0.23249476618783974,0.0246220438203205,0.0246220438203205,-0.1862122412237273
33,31.696295987177088,0.0451559154322426,0.0238498204333983,0.23394455849227877,0.0252245268977042,0.0252245268977042,-0.1935645607626537
34,31.691337165664105,-0.0106383084194769,0.0235536353169348,0.23103979860766244,0.0245657980378066,0.0245657980378066,-0.1992823225138594
35,31.69092549901417,-0.031235597621913,0.0232574502004714,0.22813501845493692,0.0132326452419461,0.0132326452419461,-0.2005572742293394
36,31.687753672267757,-0.0197162581058767,0.0220843825178755,0.2166301823546743,-0.0122606228847287,-0.0122606228847287,-0.1928768629892391
