t,vEgo,aEgo,roll,rollLateralAcceleration,targetLateralAcceleration,currentLateralAcceleration,steerCommand
20,21.25240095465752,-0.2691774833890209,0.059625349482322704,0.5845781543811154,0.3995082361435105,0.3995082361435105,-0.26614034847053
21,21.227179560651965,-0.2615334755706571,0.0594998046042651,0.5833487431479764,0.396142096109143,0.396142096109143,-0.2633324924181184
22,21.20920418980716,-0.228346694098761,0.0593742597262074,0.5821193227203755,0.3994105275202643,0.3994105275202643,-0.261732523472363
23,21.18874335951726,-0.22547283926006,0.0596587531003301,0.5849052612221817,0.4048220940195156,0.4048220940195156,-0.2534226569321585
24,21.17641085495529,-0.1648487373668607,0.059953990359461,0.5877963605617272,0.4207269570538497,0.4207269570538497,-0.2242408722988249
25,21.15539082989709,-0.1831455888276074,0.060165606081060405,0.589868567749693,0.4681344991241374,0.4681344991241374,-0.2247320339879576
26,21.13961226748526,-0.1635328002756045,0.0602899509888457,0.591086179577963,0.4686794809899084,0.4686794809899084,-0.224224928096256
27,21.112937573504475,-0.2201838206179828,0.0604142958966311,0.5923037822670626,0.4708245453310767,0.4708245453310767,-0.2211144806297969
28,21.103322189443475,-0.1310094163334255,0.0608402097163867,0.5964743203031392,0.479844050796193,0.479844050796193,-0.2230552989414236
29,21.091805519764904,-0.1141047994719784,0.0612765351563679,0.6007466964696273,0.4811858468634102,0.4811858468634102,-0.2200692622346209
30,21.079695150900424,-0.1210445014828824,0.0615463531615391,0.6033886214195701,0.4884951716616506,0.4884951716616506,-0.2207434913022015
31,21.07254315708534,-0.096241108389575,0.0616397394712856,0.6043030039239681,0.488408836726641,0.488408836726641,-0.2127497383519754
32,21.06686658333906,-0.0768218769812808,0.061733125781032,0.605217381158237,0.5016584534858779,0.5016584534858779,-0.2093893179312008
33,21.070942849840076,-0.0213798653619631,0.0612329060284373,0.6003194974350285,0.5019067270646841,0.5019067270646841,-0.2021110608575011
34,21.072974550358044,-9.242887816440208e-05,0.060703279790795,0.5951335174797325,0.5078902523983682,0.5078902523983682,-0.186538110884889
35,21.07817627683588,0.0247923317053631,0.0602944329828331,0.5911300680474262,0.5277322277083032,0.5277322277083032,-0.1470380097286186
36,21.08406147149608,0.0544444074132246,0.06001915869898379,0.5884345120895839,0.5852794985893844,0.5852794985893844,-0.1197132569640844
37,21.099432629983472,0.1374811490982205,0.0597438844151344,0.5857389115425677,0.6240321959614711,0.6240321959614711,-0.1079299312934307
38,21.124840658816293,0.2346130723744423,0.06004891745993209,0.5887259196158778,0.6448097123831427,0.6448097123831427,-0.1012171267707162
39,21.15332794710691,0.2744940173020752,0.06037439628367171,0.5919130806859905,0.6580948766062634,0.6580948766062634,-0.1017448062152956
40,21.18387130869664,0.3064618070109881,0.06060222092204049,0.5941439529551356,0.6594527355627734,0.6594527355627734,-0.1010369664985956
41,21.20859543365392,0.2729666617856027,0.0607205792079197,0.5953029120924891,0.661625101812697,0.661625101812697,-0.1008349547616486
42,21.234376498626403,0.2658505411221727,0.060838937493799,0.5964618628904332,0.6630286142692979,0.6630286142692979,-0.0966881272507189
43,21.266826888275105,0.3063949003138698,0.06020976001067009,0.5903009334805286,0.6630809105953179,0.6630809105953179,-0.0842369454216504
44,21.302112269731403,0.3254430681900605,0.0595729991147961,0.5840655090990166,0.6756498522663081,0.6756498522663081,-0.0806349057811249
45,21.335937055456014,0.3257246732526369,0.0589151043864737,0.5776228848361485,0.6746023636376807,0.6746023636376807,-0.073421540787275
46,21.370627105741587,0.3295912308439334,0.05823423995517929,0.5709550598971922,0.6788091229592585,0.6788091229592585,-0.0689323827715988
47,21.40555665535665,0.3469458695213867,0.0575533755238848,0.5642869702769691,0.6788901343076729,0.6788901343076729,-0.0624589178770643
48,21.43934127209138,0.3469865305251208,0.0573134383450164,0.561937067581966,0.6863066999003682,0.6863066999003682,-0.0547823131474313
49,21.466596654486207,0.3053998032505959,0.05707896628093599,0.55964065800903,0.6956170866342242,0.6956170866342242,-0.0214907012160601
50,21.50420625078684,0.3564158324102602,0.057193673889841805,0.5607641033772146,0.7471861620877451,0.7471861620877451,0.009898164932972
51,21.52778561650433,0.2749647504823329,0.0576892019465527,0.5656172160734696,0.7996209931322156,0.7996209931322156,0.0246132600964784
52,21.55989593780259,0.2997035056942946,0.0581847300032635,0.5704701898835192,0.8268076355240522,0.8268076355240522,0.0232463288111552
53,21.602168901816192,0.366410104571969,0.0590233064383764,0.5786825019527497,0.8329698906553895,0.8329698906553895,0.0214349834319806
54,21.63386526666886,0.3239357770935149,0.05987102396527119,0.5869839205491392,0.8385376727301782,0.8385376727301782,0.0197491375129378
55,21.66829967025129,0.3314852656725597,0.060789776824710796,0.5959804882551306,0.844989955300559,0.844989955300559,0.0172695142165841
56,21.69754074296373,0.3189731704501555,0.06178967052179819,0.6057710274505408,0.8510241330128308,0.8510241330128308,0.006624808755102
57,21.73110236771845,0.3327495043447652,0.0627895642188857,0.6155609610037586,0.8446345908921272,0.8446345908921272,0.0067410425579018
58,21.76740989722849,0.3615006191017791,0.0635162140734403,0.6226751855203734,0.8519316373179667,0.8519316373179667,-0.0120294279283529
59,21.800095812696235,0.339954541070559,0.0642350774778865,0.6297128537293483,0.8303891725140923,0.8303891725140923,-0.0164903277605322
60,21.82831804400473,0.3060119733073208,0.06467193770853609,0.6339895539047762,0.8278603962058982,0.8278603962058982,-0.0584102981229398
61,21.857290259341045,0.2891731756903445,0.06481145012139,0.6353553034058322,0.7652688616748539,0.7652688616748539,-0.1111633060666385
62,21.897716316668188,0.3566906172824079,0.064950962534244,0.6367210405405158,0.6858236769845361,0.6858236769845361,-0.1046260940620206
63,21.94204178617309,0.4214723010307492,0.0650922321332901,0.6381039667739812,0.6971197565890026,0.6971197565890026,-0.1092834573982977
64,21.987602808807285,0.4413699039354471,0.0652335517626679,0.6394873700263933,0.6912318160572599,0.6912318160572599,-0.1078913691281834
65,22.020689979082185,0.3729678432186821,0.0652855708797238,0.6399965912987416,0.6937894938027418,0.6937894938027418,-0.1053111922088104
66,22.05019656305104,0.3165089990609266,0.0652451448335469,0.6396008561144938,0.6972794141148575,0.6972794141148575,-0.1036535685235893
67,22.0685967120752,0.2540334871196934,0.0652047187873701,0.6392051198849693,0.6993829977109063,0.6993829977109063,-0.1059807840154134
68,22.10109978986196,0.2950810562452411,0.0649349642961458,0.6365644286683658,0.6930754285522017,0.6930754285522017,-0.09894526645464
69,22.13409062076013,0.3223415520400565,0.0646596597697126,0.633869359070829,0.7011190808791831,0.7011190808791831,-0.0977626312360945
70,22.16702912956567,0.3259383001539835,0.064517394198618,0.6324766438571634,0.7014634196519179,0.7014634196519179,-0.097388633735335
71,22.19223065721936,0.2774630798061429,0.0645250817174252,0.6325519014960774,0.7020515453930689,0.7020515453930689,-0.0919953717695202
72,22.23282876412244,0.3789324926573738,0.0645327692362323,0.6326271590976077,0.7103338334760322,0.7103338334760322,-0.0888284089852792
73,22.257514137583613,0.2933481205752165,0.0641872268371737,0.6292444063270428,0.7117717474492536,0.7117717474492536,-0.0851554790992863
74,22.28906113738805,0.3136782519738005,0.0638338702596518,0.6257850774800738,0.7139002622577397,0.7139002622577397,-0.0831008659938253
75,22.317890907602035,0.2932901117007182,0.0633930657169135,0.6214695315002692,0.7126886137690637,0.7126886137690637,-0.0804607274983899
76,22.335997868275165,0.2070238395126576,0.0628546139063385,0.6161978396103045,0.7114479887816,0.7114479887816,-0.0769651481264682
77,22.34452517089932,0.1212048969995192,0.0623161620957634,0.6109259690658866,0.7115461405373544,0.7115461405373544,-0.0706233361884443
78,22.368230503777607,0.2072934182028361,0.0619598711311438,0.6074375002944871,0.7177856298668612,0.7177856298668612,-0.0645390316536772
79,22.387754751687677,0.1995468746607465,0.0616052377529109,0.6039651844892684,0.723654758248491,0.723654758248491,-0.0581108544388185
80,22.407233281426,0.2117570129950371,0.06118791433763399,0.5998789555309699,0.7294423101680694,0.7294423101680694,-0.0522879348373763
81,22.427288377294506,0.2007133195447143,0.060701958001431106,0.5951205746087362,0.7336271802171146,0.7336271802171146,-0.0500204959346816
82,22.441938803901948,0.1630649650395063,0.0602160016652283,0.5903620531466635,0.7323432970459923,0.7323432970459923,-0.0442137943719277
83,22.449774039724677,0.0949888899847867,0.0600623486167402,0.5888574417281881,0.739776360815774,0.739776360815774,-0.0382943241483739
84,22.46829373207052,0.1742917226898246,0.059912949663665394,0.5873944742099423,0.7474144228915997,0.7474144228915997,-0.0350447199156036
85,22.488924668947327,0.1824525782884974,0.0596968628544271,0.5852784523731844,0.7502867288447144,0.7502867288447144,-0.0274198502708338
86,22.495436077886986,0.1223288936242615,0.05940671097337839,0.5824371081790805,0.7591905610887645,0.7591905610887645,-0.0122143522757913
87,22.5053366796476,0.1053964674280492,0.059116559092329594,0.5795957149506942,0.7797732426372866,0.7797732426372866,-0.0083351662036821
88,22.504753912372426,0.0290729131440893,0.05888739439711689,0.5773515212505993,0.7835059612104415,0.7835059612104415,-0.0080357288330723
89,22.501929448656497,-0.0059110753769903,0.0586597098356815,0.5751217923686217,0.7817381701793936,0.7817381701793936,-0.0072792516295825
90,22.51791710284753,0.102729428802787,0.0584166219626544,0.5727411850056796,0.7805199241152959,0.7805199241152959,-0.0066018696469993
91,22.52969745807622,0.1106344406455364,0.0581565086074013,0.5701938062666694,0.7790143513923558,0.7790143513923558,-0.0048196027991656
92,22.541326918359648,0.1268833319403122,0.05789639525214809,0.5676463889489398,0.7792124949884555,0.7792124949884555,-0.0018891709393189
93,22.55475903754949,0.1350991651895219,0.05738476789776649,0.5626356601105416,0.7787186765426584,0.7787186765426584,0.005244243567876
94,22.56746791064952,0.1271267639716229,0.0568667154535025,0.557561855761658,0.7846460685298765,0.7846460685298765,0.017116290516713
95,22.572274680149107,0.0596593720269057,0.0565994276916803,0.5549439814827287,0.8003417418311015,0.8003417418311015,0.0544819557731975
96,22.581368935236853,0.0740884646662724,0.0565949354165972,0.5548999828274876,0.8579842197670834,0.8579842197670834,0.0549066993590452
97,22.585284831058743,0.0458834287466113,0.056590443141514,0.5548559841610473,0.8586021099482456,0.8586021099482456,0.0860730456985544
98,22.572783119945807,-0.0544437253204424,0.05645067509347071,0.5534870491070372,0.9054075355608916,0.9054075355608916,0.1051923351279944
99,22.57304232309285,-0.0148111826514917,0.0563074074184982,0.5520838263135968,0.933629861165746,0.933629861165746,0.1040653016624054
100,22.55805061343474,-0.1013141498687195,0.0563017823784382,0.5520287321161296,0.9317855204117776,0.913978494623656,0.05423501925143884
101,22.55194729512285,-0.0886818061042813,0.0564394768356349,0.5533773691526401,0.9406991875079096,0.9433040078201369,0.05936978999947411
102,22.54450168022333,-0.0914985482081002,0.0565771712928316,0.5547259956972467,0.964331866391268,0.9237536656891496,0.06217814016694959
103,22.529931810217377,-0.1313009463247132,0.0565815682867161,0.554769061184032,0.9872625708461163,0.8846529814271751,0.07425961907923942
104,22.51967029973308,-0.0989453254547252,0.0565832600052481,0.5547856303836796,0.995779207386384,0.8455522971652005,0.09438539669812801
105,22.50441277475951,-0.1170634334097823,0.0564907859870956,0.5538799097349144,0.9956964907131256,0.8260019550342133,0.11746408545303703
106,22.486804432561605,-0.1503722314799806,0.0562938777611593,0.5519513106743862,0.9961738540393866,0.8553274682306942,0.1393931618106856
107,22.474182663693835,-0.1356728289031022,0.0560969695352231,0.550022690213134,0.997216650676746,0.8651026392961878,0.15062740269312969
108,22.4660932610332,-0.1232595742770253,0.055805103003446495,0.5471639600444512,0.9969735927228872,0.8651026392961878,0.16089292553741816
109,22.459065237360768,-0.0886112385278865,0.0555107994346909,0.5442813127590264,0.9966868829115548,0.8260019550342133,0.17347967096772
110,22.44822383190898,-0.0996181849332202,0.055415656923009,0.543349399920282,0.9957605659692644,0.8748778103616814,0.19586109660061968
111,22.44149360277313,-0.0570909549459725,0.0555431346308668,0.544598032143866,0.9967938883415116,0.9042033235581624,0.20328230618690454
112,22.43085411082536,-0.0675946900980602,0.055670612338724695,0.5458466555174248,0.9992816137654,0.9530791788856305,0.2064435150972935
113,22.42727877291648,-0.0539633440878308,0.0560227371536226,0.5492956145407247,0.9952425236460702,0.9530791788856305,0.20172352456794473
114,22.42559484922613,-0.0406927740483569,0.0563774235189186,0.5527695943427434,0.9844666087088964,1.0117302052785924,0.20052759552051236
115,22.427598548248536,0.0064925082968206,0.056732383172772606,0.5562461812525222,0.9802555617375268,1.050830889540567,0.18788259325700052
116,22.433905069995102,0.0410860559962417,0.05708764788959769,0.5597256858698553,0.9612819525978672,1.0703812316715542,0.16734946001138895
117,22.439106246255477,0.0421054969131124,0.05744291260642271,0.5632051198425196,0.9364624390932764,1.0703812316715542,0.1445791237030225
118,22.43229262479281,-0.0242060000356695,0.05706016675727801,0.5594565349278777,0.9320177382670328,1.0606060606060606,0.12776002449655813
119,22.42833836757968,-0.0411221803902874,0.0566714012947864,0.5556489104615177,0.9221956057741812,1.0801564027370478,0.11367674134689448
120,22.434706259531985,0.0149767300789131,0.056207821913390396,0.5511084380594815,0.8152829153322235,1.1094819159335287,0.06922915302540389
121,22.44204137925864,0.0542949112281161,0.0556603100449182,0.5457457465577391,0.6258489380060105,1.1192570869990224,-0.016900533147936547
122,22.44426216700571,0.0393079911855464,0.0551127981764461,0.5403828914582108,0.6365826535611472,1.1485826001955033,-0.07662611617189755
123,22.458975001712787,0.1214290802644637,0.0549810488959907,0.5390923887068737,0.6281126713665632,1.129032258064516,-0.13398926654237167
124,22.46281029139135,0.0894628011033657,0.0548622092554219,0.5379283296681173,0.631189831150935,1.0899315738025415,-0.18256356521747524
125,22.4586504679671,0.0073404306546232,0.05491841464277229,0.5384788740950657,0.6417184562463466,1.0117302052785924,-0.21913825744283186
126,22.469828817774975,0.0496235477922451,0.0551725273502347,0.5409679440360801,0.6407710047234183,0.8553274682306942,-0.24263376788826285
127,22.488733076202777,0.1330504831973618,0.055426640057697,0.5434569790450255,0.6541734773046296,0.7771260997067451,-0.23454236961248165
128,22.50675047984504,0.1545851718058654,0.055842268739403796,0.5475279879695639,0.6769631279088794,0.6891495601173023,-0.22121826596572122
129,22.508711816436392,0.074890555499315,0.056263832214563506,0.551657030516295,0.7570384921458523,0.6598240469208214,-0.18521347840572067
130,22.50651962912428,0.0405748446381789,0.0564532725481961,0.5535124895468772,0.7623385425643042,0.6109481915933532,-0.1611384479052519
131,22.506545872648875,0.0210353326885834,0.0563972426582479,0.5529637110900563,0.7610120113640163,0.6109481915933532,-0.13754490703053454
132,22.506806064925986,-0.0124813666502726,0.05634121276829979,0.5524149308972904,0.7664769786361381,0.669599217986315,-0.11869588879487418
133,22.513893657144564,0.0247273652825046,0.0567096434606159,0.5560234634292325,0.8123917426019359,0.806451612903226,-0.10593554233254693
134,22.51393515303101,0.0122032069076361,0.0570927347083054,0.5597755062614225,0.8775516158139008,0.806451612903226,-0.10968090203222147
135,22.514464886726923,0.0173149977610887,0.0573588457352934,0.5623817820933075,0.8771615744965189,0.8162267839687196,-0.10646499539032256
136,22.512557978399418,0.0085554616462815,0.057504728324834394,0.5638105307531861,0.878631154043131,0.8553274682306942,-0.10142462456838383
137,22.504371210299716,-0.0340530880281085,0.05765061091437541,0.5652392674142014,0.877614038727524,0.8260019550342133,-0.10533289140921816
138,22.5039386485596,-0.0369028784453277,0.0578865731001849,0.5675501950568395,0.8783151174421459,0.8651026392961878,-0.09796404249466012
