t,vEgo,aEgo,roll,rollLateralAcceleration,targetLateralAcceleration,currentLateralAcceleration,steerCommand
20,28.4024717771506,0.0241582925713414,0.0415750885310659,0.4077341342065949,0.1139925713193571,0.1139925713193571,-0.1388830681919678
21,28.418670428126045,0.1435914542414943,0.0414784459984689,0.4067868882991698,0.1455566281047451,0.1455566281047451,-0.1411570390972593
22,28.397101440001897,-0.0370103712084117,0.041237335398077,0.40442361591584375,0.139331961292613,0.139331961292613,-0.1375109804653303
23,28.430356689090097,0.140229027263354,0.0408815871764747,0.4009366672338545,0.1420441236241253,0.1420441236241253,-0.1356233491947386
24,28.44356126677804,0.1423100387711857,0.0402374254140002,0.3946226375371305,0.1389616492079252,0.1389616492079252,-0.1455254121321608
25,28.40370249339045,-0.172744160574168,0.0395932636515258,0.38830844409396886,0.1155458049012679,0.1155458049012679,-0.1543364227134667
26,28.419953468804284,-0.0104655239829778,0.0412411011560251,0.4044605265925603,0.1161832833798507,0.1161832833798507,-0.1641446548047207
27,28.41894110593369,0.0049897624211398,0.043490440183509,0.4265067380779442,0.1210316316360016,0.1210316316360016,-0.1673624772978838
28,28.429561244063503,0.0722584864568033,0.0450710347100981,0.44199716965945485,0.1308043525312872,0.1308043525312872,-0.1726123921650897
29,28.428346756327265,-0.0031031383930045,0.0449798430567633,0.4411034861842324,0.1206874936231739,0.1206874936231739,-0.2218165499823729
30,28.434239934291988,0.0124532791712345,0.044888651403428494,0.4402097990408297,0.0326712082090548,0.0326712082090548,-0.2206259039877059
31,28.41437101841473,-0.1508107444405027,0.0441743391738492,0.4332093430988711,0.0279565070094883,0.0279565070094883,-0.2235918689444815
32,28.425717047228567,0.0030970220510638,0.0432841405487962,0.42448484322385216,0.0138551399857937,0.0138551399857937,-0.2213584770058426
33,28.41417523814176,-0.0731484601845327,0.0427024323368872,0.41878355899827335,0.0122283665888498,0.0122283665888498,-0.224192309521545
34,28.427572729560264,0.0474571634905296,0.042851295474153,0.42024257046154556,0.0085272204140778,0.0085272204140778,-0.2203549514058783
35,28.437903429383766,0.0834359929521161,0.0430001586114188,0.42170157261214425,0.0167354409601064,0.0167354409601064,-0.2204145292549739
36,28.446618242188112,0.0779414084998451,0.0433773651053664,0.42539851771528003,0.0202538661146713,0.0202538661146713,-0.2191934732857553
37,28.45697043747247,0.1056356543219928,0.0438187751223646,0.4297246351639377,0.0266687979887994,0.0266687979887994,-0.2192618149825033
38,28.43277445402312,-0.071408553779459,0.0439973664928737,0.43147492793883463,0.0284973724204987,0.0284973724204987,-0.2196889659845403
39,28.44164507409956,-0.0236890845682165,0.0435160949461174,0.4267581731865819,0.0229468211568525,0.0229468211568525,-0.2195033505779443
40,28.432736583518707,-0.0641996063631795,0.0430348233993611,0.4220413195876208,0.0186341560990706,0.0186341560990706,-0.2183744006820327
41,28.440348594882167,0.0205026232120806,0.0430496796917506,0.4221869248350472,0.0207263413336114,0.0207263413336114,-0.2154210290132467
42,28.436491036146425,-0.0290619096474252,0.0431990594912867,0.42365097825313847,0.0274758193764442,0.0274758193764442,-0.2167017180693671
43,28.446719054916432,0.0631638609373866,0.0435653533719339,0.4272409403683157,0.0287046297532584,0.0287046297532584,-0.2191656843429517
44,28.44112029596878,-0.0093172910446902,0.0445116864180132,0.43651546646346306,0.0336400624563158,0.0336400624563158,-0.2275627274558041
45,28.449562684602373,0.0789647824407436,0.0454580194640926,0.44578960163885833,0.0278756606305571,0.0278756606305571,-0.2269714196113955
46,28.43133035563579,-0.0530330519999132,0.0456791774493794,0.44795690931743687,0.0312545607196298,0.0312545607196298,-0.2321711501981089
47,28.441249762170475,0.0300152539382399,0.0457059881882164,0.4482196481519575,0.0221482323849412,0.0221482323849412,-0.2400043049096892
48,28.45178914767653,0.1210306402686554,0.0458526237953973,0.4496566363607795,0.0094762535737284,0.0094762535737284,-0.2376779370018898
49,28.4425643206763,0.0024718108588982,0.0463047239828877,0.45408703159219904,0.0181559289551111,0.0181559289551111,-0.2370509201324298
50,28.438023029871104,-0.0253909954236408,0.046756824170378,0.4585173340106912,0.0237491785150678,0.0237491785150678,-0.2390826413347089
51,28.424128098485568,-0.1260299488488373,0.0471991859922256,0.46285211575882534,0.0245733900793426,0.0245733900793426,-0.2393451996743605
52,28.422820320793623,-0.0902206651142922,0.0476389893985328,0.46716173735359257,0.0284249183840732,0.0284249183840732,-0.2400696349463022
53,28.40292228418137,-0.1338267634790039,0.0478194566486537,0.46893010492091614,0.0290776005955582,0.0290776005955582,-0.2418194458079994
54,28.394843970059163,-0.1368553284210175,0.047346892712889,0.46429949991612784,0.0213889273773767,0.0213889273773767,-0.2380020504105698
55,28.38730633409076,-0.097105589799755,0.0468743287771243,0.4596687912255218,0.0236559974392954,0.0236559974392954,-0.2533551499639569
