t,vEgo,aEgo,roll,rollLateralAcceleration,targetLateralAcceleration,currentLateralAcceleration,steerCommand
20,19.603544190721717,0.583293715427589,0.02348814777734,0.23039754354344982,-0.0320497186792189,-0.0320497186792189,-0.2839988468269149
21,19.65571837146678,0.5140561236099035,0.0235745584298707,0.23124499736236254,-0.0299641843954052,-0.0299641843954052,-0.2815419035033736
22,19.73248791734863,0.6397703402299558,0.0232956246136514,0.2285094080037057,-0.024084920064369,-0.024084920064369,-0.2816919003283664
23,19.79201269168753,0.5874627297559852,0.0227595813480771,0.2232522178058513,-0.0256388509688364,-0.0256388509688364,-0.2763657645773794
24,19.83578796021128,0.48322747077118,0.0222451981020294,0.21820739572914216,-0.0271845291268366,-0.0271845291268366,-0.2762573589266184
25,19.898695614616845,0.5231465920232091,0.0219800585322526,0.21560701243934113,-0.0303978304828111,-0.0303978304828111,-0.2723926803131106
26,19.95688427743516,0.5428243144840904,0.0217149189624758,0.21300661399258466,-0.0251774036172778,-0.0251774036172778,-0.2725708447656257
27,20.00166459882942,0.4834849302301325,0.0216298118167676,0.21217190895870688,-0.0261132706016084,-0.0261132706016084,-0.2736660767259081
28,20.050128064739543,0.4609659010810677,0.0216815014070773,0.21267886494342497,-0.0199749527503768,-0.0199749527503768,-0.2668818250632174
29,20.11824308644812,0.6048537424209062,0.021746935771058,0.21332062472702348,-0.0200247477771897,-0.0200247477771897,-0.269086522069548
30,20.15346008494029,0.4208718038828959,0.0219561697549961,0.2153727200803473,-0.0198725019417017,-0.0198725019417017,-0.2720382435281996
31,20.20874113172249,0.5358030354047996,0.0221654037389343,0.2174248060048999,-0.0077307719168148,-0.0077307719168148,-0.2656560478731253
32,20.249241332129262,0.4575467064285693,0.0225551327923572,0.22124709225928652,-0.0075414140122071,-0.0075414140122071,-0.2644671254903998
33,20.28910853524805,0.45356738568649,0.0230757524799418,0.22635304211165433,-0.007221100483795,-0.007221100483795,-0.2639644563887495
34,20.340208335225995,0.4687042577314717,0.0235288946056932,0.23079715948014654,0.0067388728785296,0.0067388728785296,-0.2614120813540614
35,20.374371732212243,0.4008356895183123,0.0233214796045177,0.22876297656804576,0.0063308178135646,0.0063308178135646,-0.2635917920377907
36,20.412011005006395,0.3874878797117764,0.0231140646033422,0.22672878381433695,0.0048469185352984,0.0048469185352984,-0.2469380499427153
37,20.46036241603329,0.4374723256590376,0.0230776848789414,0.22637199389847606,0.0081352653635476,0.0081352653635476,-0.2439478644375746
38,20.4967529612747,0.3970236539793691,0.0231707353650486,0.2272845751206193,0.005474404783701,0.005474404783701,-0.2457219231598613
39,20.53132007029536,0.3627525396507862,0.023273632685616,0.22829372567156306,0.0319090446890274,0.0319090446890274,-0.2455136206714625
40,20.57002833524799,0.3616018599394836,0.0234701357576358,0.23022089433205464,0.0382085017901474,0.0382085017901474,-0.2411891143893456
41,20.598097570603517,0.3096969964190338,0.0236666388296555,0.23214805410292055,0.0372486420294682,0.0372486420294682,-0.2379481309509162
42,20.62233179101537,0.2488852596274919,0.0236737667305181,0.232217959222642,0.0374999763684088,0.0374999763684088,-0.2391382834724381
43,20.642599821547996,0.1949115805082002,0.0235341398924517,0.23084860149740719,0.0426650546333712,0.0426650546333712,-0.2313744644325189
44,20.66458385734557,0.2075324707089465,0.0234223910495786,0.229752647479576,0.0464271399277432,0.0464271399277432,-0.2273096388608964
45,20.68302553494388,0.1765014119619166,0.0235889840000584,0.2313864728595285,0.0461292524814282,0.0461292524814282,-0.2271634488329829
46,20.70355754300135,0.1874798674403819,0.0237555769505381,0.23302029181776243,0.0595781156882212,0.0595781156882212,-0.2280229212645388
47,20.72528813890356,0.2041753868636787,0.0237130540678495,0.23260325982695265,0.0652838927252333,0.0652838927252333,-0.2298806640297901
48,20.72813327097116,0.1098077216960641,0.0235169743456985,0.23068025408059942,0.0635701731713924,0.0635701731713924,-0.2305630155688914
49,20.745594949133416,0.152007613952223,0.0233506240864835,0.22904880609117714,0.0605272527608834,0.0605272527608834,-0.2305177607440171
50,20.743935554299085,0.0505033235101013,0.0235118854514416,0.230630345828964,0.0592652267343125,0.0592652267343125,-0.230210112612707
51,20.74764730632989,0.073367614154047,0.0236731468163997,0.23221187956915626,0.0597788861390426,0.0597788861390426,-0.2299082176554311
52,20.762253059784296,0.1250870319181018,0.0237256269418306,0.23272656502638223,0.0602847658463787,0.0602847658463787,-0.2306191750164002
53,20.771623933267605,0.1021058496141283,0.0237005960704529,0.23248108121355288,0.0604617480623519,0.0604617480623519,-0.2305709632692837
54,20.78549345555712,0.1641495238745748,0.023691212800505696,0.23238905717697597,0.0607594024254753,0.0607594024254753,-0.2344725902314277
55,20.80558099314492,0.1403254157711611,0.0238470319978832,0.2339172117184227,0.061087159155083,0.061087159155083,-0.2345274665926573
56,20.815840417063846,0.1049357053864551,0.0240028511952608,0.23544536058044882,0.0626344031668223,0.0626344031668223,-0.2339158994913839
57,20.838281777459457,0.1769085344265844,0.0239845671676077,0.23526604589711805,0.0563304825428739,0.0563304825428739,-0.2332142939551458
58,20.839105431568573,0.0591072956913294,0.0238425327006019,0.23387308615938066,0.0548485383760721,0.0548485383760721,-0.2368636770327818
59,20.84147905339461,0.0529080217796896,0.0236995164152967,0.232470492770892,0.0543745318364769,0.0543745318364769,-0.2349857701530445
60,20.843716051381623,0.0347439614149397,0.0235474216466722,0.230978859405568,0.0539507649880435,0.0539507649880435,-0.2335992292579695
61,20.854068952026736,0.0617420275228216,0.0233953268780476,0.22948722069705102,0.0467822981964232,0.0467822981964232,-0.2335399240283058
62,20.850218415033257,-0.0013406439731077,0.023275690976329,0.22831391203464702,0.0485229087297052,0.0485229087297052,-0.2369694282200077
63,20.85814276037845,0.0652454665636846,0.0231786910851112,0.22736259977749634,0.0496635073797534,0.0496635073797534,-0.2406989435015009
64,20.858150480831476,0.0276428205807744,0.0230933292429784,0.22652542421597124,0.0489176050937474,0.0489176050937474,-0.2445639173444109
65,20.862170227255955,0.0323295561041788,0.0231193289357825,0.2267804131176274,0.0438678243291088,0.0438678243291088,-0.2485173149929284
66,20.854552778955213,-0.0502633582794543,0.0231453286285866,0.22703540186598353,0.038415835604171,0.038415835604171,-0.2469887504878872
67,20.86812343249392,0.0662412303112073,0.0232078509028159,0.2276485806533908,0.0329885062759559,0.0329885062759559,-0.2488274712598598
68,20.86443981500785,0.0085977672897777,0.0232968108390326,0.22852104171709312,0.0277759608329784,0.0277759608329784,-0.2512418054597268
69,20.856613828095604,-0.0708718972634343,0.0234234087438522,0.22976262832186806,0.0314242306324709,0.0314242306324709,-0.2556970621388298
